Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Sign T01,21.9,"Kang Soo-hwa est un étudiant qui a du mal à gagner sa vie. Suite à un accident, il devient l&#39employé de Goyo, le gérant d&#39un café, qui est malentendant et ne parle presque jamais. Pourtant, lorsque Soo-hwa découvre la voix de son patron par hasard, il tombe immédiatement sous son charme ! Sa voix lui fait l&#39effet d&#39un aphrodisiaque. Il décide alors d&#39apprendre la langue des signes à ses côtés...",978-2382882771,https://m.media-amazon.com/images/I/71lUE+ZCLEL._SY522_.jpg,Kbooks; Illustrated édition (24 avril 2024),Ker,Yaoi
Le Mari du yakuza,16.86,,978-2375064023,https://m.media-amazon.com/images/I/816fRQ5znqL._SY522_.jpg,TAIFU COMICS; Illustrated édition (22 mars 2024),Yodaka KUROI,Yaoi
Touche pas a mon SUB !,14.22,"Haruki travaille dans un host club et cache sa nature de SUB, mais ne pouvant réfréner son instinct de soumission, il décide d&#39installer une application pour DOM et SUB afin de trouver un partenaire d&#39un soir. Le dominant qu&#39il rencontre est un beau jeune homme gentil et doux... Haruki assouvit ses désirs en jouant avec ce dernier pour une seule nuit. La semaine suivante, ce dominant nommé Suguri apparaît au club d&#39Haruki en tant que nouvel hôte ! Alors qu&#39il pensait ne plus jamais le revoir, Suguri lui demande soudainement de devenir son partenaire ?! Une histoire dans l&#39univers DOM/SUB où l&#39instinct pousse à tous les rapprochements !",978-2382764183,https://m.media-amazon.com/images/I/61BqlL4f-ZL._SY522_.jpg,Boy&#39s Love; Hana Book édition (13 décembre 2023),Same Zarame,Yaoi
Apprendre à dessiner des mangas: Livre de dessin manga étape par étape pour les enfants et adultes un guide complet pour apprendre toutes les techniques,11.88,"Voulez-vous apprendre à dessiner des personnages d&#39anime d&#39une manière simple et pas à pas? Vous cherchez le meilleur guide pour vous enseigner les compétences essentielles dont vous avez besoin pour donner vie à vos personnages?
♥ Alors, ce livre est pour toi ! ♥
✓ À l&#39intérieur de ce brillant livre de dessins, vous découvrirez tout ce que vous devez savoir sur la création du personnage d&#39anime parfait. Couvrant les têtes, les traits du visage, les proportions du corps, les émotions, les vêtements et même les modèles de personnages de base à essayer, ce livre est le moyen idéal pour vous de commencer avec le monde de l&#39anime !
✓ Idéal pour tous les niveaux de compétence, maintenant même un débutant complet peut apprendre à dessiner facilement. De plus, le dessin est également scientifiquement prouvé pour vous aider à libérer votre créativité intérieure, favoriser la pleine conscience et la relaxation, et vous aider à déstresser et à soulager l&#39anxiété. Un excellent cadeau pour les fans d&#39anime de tous âges, c&#39est aussi une merveilleuse compétence pour passer le temps lorsque vous êtes coincé à l&#39intérieur.",979-8566983394,https://m.media-amazon.com/images/I/717X4nA1zjL._SY522_.jpg,Independently published (18 novembre 2020),Michel Jack,Yaoi
Ordonnance pour l&#39amour,11.55,"Tu te soucies de ça après ce qu&#39on a fait...

Kiriya Rihito, gérant d&#39une pharmacie, reçoit un jour un coup de téléphone pour devenir le pharmacien personnel de l&#39alpha Shirô Satô, membre du célèbre groupe Welt.
Mais lors de leur première rencontre, le corps beta de Rihito se met soudainement à brûler de désir pour Shirô... Sans vraiment comprendre la situation, Rihito se fait alors prendre violemment par ce dernier...",978-2382764541,https://m.media-amazon.com/images/I/416y8z4xSJL._SY445_SX342_.jpg,Boy&#39s Love; Hana Book édition (18 avril 2024),Teoh Akihisa,Yaoi
L&#39épouse de la bête,14.42,"Une alliance entre la meute des hommes loups et celle des hommes renards est organisée sous prétexte de maintenir la paix entre ces dernières. C&#39est Hinata, un renard mal-aimé, qui est chargé de se faire passer pour une femelle et d&#39épouser Kyôya, le fils du chef des loups, pour l&#39assassiner dès qu&#39il en aura l&#39occasion.
Le soir même, son plan échoue et il décide de s&#39enfuir lorsque Kyôya découvre sa condition d&#39esprit renard à neuf queues qui lui vaut la haine des siens. Alors qu&#39il croit recevoir le coup final, le prince lui murmure qu&#39il compte bien profiter de leur "" nuit de noce ""...",978-2382764176,https://m.media-amazon.com/images/I/71gJZHmEdGL._SY522_.jpg,Boy&#39s Love; Hana Book édition (21 février 2024),Teoh Akihisa,Yaoi
Mon ex est mon garde du corps,18.74,"Plus de 10 ans se sont écoulés depuis que Rikuya a quitté son petit ami, mais celui-ci le hante toujours. Pourquoi son corps le réclame-t-il autant ? Qu&#39est-ce qu&#39il est devenu, après tout ce temps ? Les questions sont sans fin et heureusement pour lui, il aura bientôt réponse à toutes...",978-2382764510,https://m.media-amazon.com/images/I/614ZhsoCHLL._SY522_.jpg,Boy&#39s Love; Hana Book édition (18 avril 2024),Rihara,Yaoi
Caligula&#39s Love T02,6.3,,978-2375063842,https://m.media-amazon.com/images/I/81FHyWrDboL._SY522_.jpg,TAIFU COMICS; Illustrated édition (26 avril 2024),Atami MICHINOKU,Yaoi
Roses et Champagne T04,14.95,"A Moscou, l&#39avocat Jeong Iwon lutte dans un procès sans merci. Son seul espoir, un allié inattendu : César Alexandrovitch Sergueiev, héritier d&#39un groupe de la mafia. Entre les deux hommes, un jeu tortueux se met rapidement en place. Entre violence, complots et désir, lequel sera le premier à céder à son attirance brûlante ?",978-2382883044,https://m.media-amazon.com/images/I/71IzmGb7ErL._SY522_.jpg,Kbooks (21 août 2024),Ttung Gae,Yaoi
Soleil d&#39hiver,17.86,"Lucas, habitant d&#39un village de montagne au bord de la famine, se révèle un beau jour comme étant un oméga : il est donc destiné à devenir un sacrifice humain, le fiancé d&#39un dieu du soleil qui, en échange, accordera sa protection divine à son village.
Lucas quitte donc son foyer avec le coeur lourd, prêt à devenir le fiancé du dieu protecteur , mais celui-ci, lorsqu&#39il apparaît, semble n&#39avoir rien en commun avec les légendes qui passent de génération en génération... Après lui avoir révélé son nom, Crow, il lui annonce qu&#39il n&#39a pas l&#39intention de l&#39épouser : Lucas est juste là pour lui fournir un peu d&#39aide, le temps qu&#39il puisse l&#39emmener dans un endroit réservé aux omégas.
Mais petit à petit, à force de passer du temps aux côtés de Crow, Lucas voit ses sentiments pour lui évoluer...",978-2382762547,https://m.media-amazon.com/images/I/61FJmHPDLJL._SY522_.jpg,Boy&#39s Love; Hana Collection édition (24 mars 2024),Ayumu Nagisa,Yaoi
Papa Ω vs α yakuza,7.95,"Tatsumi a divorcé de son âme soeur, un alpha irresponsable qui s&#39est endetté auprès de yakuzas. Prêt à tout pour protéger son fils, Tatsumi tient tête à Ryûga, le fils héritier du groupe, qui tombe sous son charme. Tatsumi ne veut pas d&#39une autre relation avec un alpha, mais il va bien devoir s&#39accommoder de la situation... En attendant, le petit Riku semble se charger de convertir tous les hommes de main en tonton gâteux !
Une histoire adorable qui rappelle que braver la destinée peut se faire seul, en couple... ou en famille !",978-2382763568,https://m.media-amazon.com/images/I/61+gMWTrqsL._SY522_.jpg,Boy&#39s Love; Hana Book édition (28 avril 2023),Adumi Nagano,Yaoi
Dangerous Convenience Store T04,14.95,"Eui-joon travaille de nuit dans une supérette pour payer ses études et les frais d&#39hospitalisation de son frère. Dans ce quartier de gangsters, le garçon tient bon comme il peut, jusqu&#39au jour où Gunwoo pousse la porte de la boutique. L&#39homme est aussi bourru que les autres mais semble se soucier de l&#39étudiant. Résistera-t-il au charme de ce géant charismatique ?",978-2382883006,https://m.media-amazon.com/images/I/810HB5BN1ZL._SY522_.jpg,Kbooks (6 novembre 2024),945,Yaoi
Love is an illusion T02,21.9,"Alpha dominant, beta neutre et omega soumis. Une hiérarchie détermine la façon dont les gens interagissent. Persuadé d&#39être un Alpha depuis son enfance, Hye Sung souhaite faire sa vie avec un beau et riche Omega. Mais son monde et ses illusions s&#39écroulent lorsqu&#39il rencontre Do Jin, un Alpha qui méprise les Omegas et qui lui fait comprendre qu&#39il n&#39est lui-même qu&#39un Omega !",978-2382882757,https://m.media-amazon.com/images/I/512pkdNKsgL._SY445_SX342_.jpg,Kbooks (19 juin 2024),Fargo,Yaoi
House of Brutes - Tome 3,18.0,"PRIX SADE ""BD"" 2022 POUR LA SÉRIE HOUSE OF BRUTES
Le patriarche est mort. Le clan Hirokawa dispersé.
Torazou, rendu muet par les sévices subis, devient le serviteur des anciens employés de maison. Il est humilié, renommé, abusé de nouveau. Et puis, comme une lumière au bout du tunnel, apparaît ce fils qu&#39il avait oublié – le fils que le clan Hirokawa lui avait ordonné de donner à sa première épouse. À moins que cette apparition ne soit l&#39énième rouage d&#39une implacable machinerie sadomasochiste, destinée à briser Torazou...
Prix Sade BD 2022 pour la série House of Brutes.",978-2362345616,https://m.media-amazon.com/images/I/61hMBvRkE5L._SY522_.jpg,Dynamite; Illustrated édition (10 novembre 2022),Gengoro Tagame,Yaoi
Un assistant de rêve T02,10.67,"Jung Oh pensait avoir trouvé un job d&#39assistant à temps partiel. Mais il était loin de s&#39imaginer qu&#39il allait travailler avec Ibeom, un shaman séduisant et glacial. Lors de leur première mission, il découvre qu&#39il est maudit : en échange de son pouvoir, il est pris de pulsions sexuelles démesurées. Heureusement pour lui, Jung Oh est toujours prêt à lui donner un coup de main...",978-2382881194,https://m.media-amazon.com/images/I/71Ja3qSPmoL._SY522_.jpg,Kbooks; Illustrated édition (24 avril 2024),White Eared,Yaoi
I Cannot Reach You - Tome 1,12.81,"« Peu importe tout le temps qu&#39on passe ensemble, je ne deviendrai jamais spécial à ses yeux. » Kakeru et Yamato sont amis d&#39enfance. Si Yamato est plutôt beau gosse et brillant à l&#39école, Kakeru est tout son contraire : ses notes sont médiocres et son physique est quelconque. Jusque-là, Kakeru ne considérait son ami que comme un chic type mais une simple phrase de Yamato va bouleverser leur relation...",978-2505123408,https://m.media-amazon.com/images/I/71YZjuukUiL._SY522_.jpg,KANA; Illustrated édition (17 mai 2024),Mika,Yaoi
House of Brutes - Tome 2,18.0,"PRIX SADE ""BD"" 2022 POUR LA SÉRIE HOUSE OF BRUTES
Le clan Hirokawa parachève le dressage de Torazou, pièce rapportée dévolue aux caprices sexuels du patriarche. Attaché, soumis, dominé, bientôt utilisé par les serviteurs de la maison comme objet sexuel, le jeune homme découvre l&#39infinie cruauté de ses hôtes, qui imaginent chaque jour des châtiments plus raffinés pour le punir. Mais il apprend aussi, chemin faisant, à jouir de sa déchéance. Il apprend à jouir dans la honte.
Prix Sade BD 2022 pour la série House of Brutes.",978-2362345494,https://m.media-amazon.com/images/I/6194aZj34OL._SY522_.jpg,Dynamite; Illustrated édition (10 mars 2022),Gengoro Tagame,Yaoi
Given T09,9.35,,978-2375064191,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,TAIFU COMICS (21 juin 2024),Natsuki KIZU,Yaoi
Sasaki et Miyano - Tome 9 (VF),9.16,"Dans Sasaki et Miyano, véritable manga hybride et énorme succès au Japon, suivez le quotidien empli de douceur de deux adolescents qui apprennent à se connaître...
Depuis que Sasaki est entré à l&#39université, il ne peut plus passer autant de temps qu&#39avant avec Miyano. Et pour cette raison, ses sentiments se font de plus en plus intenses... De son côté, le lycéen demande conseil à leurs amis pour organiser la sortie en amoureux parfaite le jour de son anniversaire. Quelle surprise réserve-t-il à Sasaki ? Et l&#39étudiant parviendra-t-il à se retenir d&#39être trop tactile ?",978-2385312701,https://m.media-amazon.com/images/I/6101+sC5QGL._SY522_.jpg,Akata; Illustrated édition (21 mars 2024),Shou Harusono,Yaoi
Lullaby of the Dawn T03,19.81,,978-2375064047,https://m.media-amazon.com/images/I/71GecJu+N-L._SY522_.jpg,TAIFU COMICS; Illustrated édition (26 avril 2024),Ichika YUNO,Yaoi
House of Brutes - tome 1 (01),10.11,"PRIX SADE ""BD"" 2022 POUR LA SÉRIE HOUSE OF BRUTES
Vétéran de la seconde guerre mondiale déshonoré par la défaite, Torazou croit rêver lorsqu&#39il est appelé à épouser Miss Hagino, héritière du puissant clan Hirokawa. Du jour au lendemain, il quitte les siens pour rejoindre sa future femme, et savoure ce qui ressemble à une ascension sociale inespérée. Mais l&#39euphorie est de courte durée. Torazou savait qu&#39en acceptant ce mariage, c&#39était une famille entière qu&#39il épousait, mais pas qu&#39il deviendrait le jouet sexuel du chef de clan, beau-père vicieux et autoritaire, dès les premiers jours de sa nouvelle vie. Sous les yeux de sa fille, celui qui se fait appeler "" père "" initie Torazou aux pratiques sexuelles les plus avilissantes. Torazou est attaché, soumis, brisé, et enfin révélé à sa véritable nature. La maison des brutes marque ses pensionnaires à jamais – notre héros l&#39apprendra à ses dépens.
Prix Sade BD 2022 pour la série",978-2362345401,https://m.media-amazon.com/images/I/61E4vmKAkjL._SY522_.jpg,Dynamite; Illustrated édition (16 septembre 2021),Gengoro Tagame,Yaoi
Baisers sucrés,7.74,"Submergé par des baisers plus doux que des pâtisseries...

Keito travaille comme cuisinier dans le restaurant italien ""Molte stelle"" où Gino, pâtissier originaire d&#39Italie, vient d&#39être embauché. Keito est bien obligé de s&#39occuper du nouveau au travail, même si ce dernier ne parle jamais et qu&#39il est impossible de savoir à quoi il pense... Mais un jour, Gino l&#39embrasse soudainement passionnément...?!""",978-2382764558,https://m.media-amazon.com/images/I/61XEcNZ5fwL._SY522_.jpg,Boy&#39s Love; Hana Book édition (18 avril 2024),Teoh Akihisa,Yaoi
Comment lier nos destins - Tome 02,16.25,"Kaoru et Kazunori sont toujours fous amoureux l&#39un de l&#39autre. Ils coulent des jours tranquilles entourés de leurs amis, et font face à toutes les péripéties, avec le même flegme pour Kazunori, et un peu moins d&#39angoisse pour Kaoru. Celui-ci en profite même pour découvrir de nouvelles émotions !

""Comment lier nos destins 2"" est le cinquième tome de la série "" Le fil du destin "".",978-2382762769,https://m.media-amazon.com/images/I/613TM+DL9aL._SY522_.jpg,Boy&#39s Love; Hana Collection édition (16 mai 2024),Yoshio Akira,Yaoi
"Manga Livre De Coloriage: Explorez l&#39univers captivant des manga avec ce livre de coloriage - Dessins originaux et détaillés de personnages pour ... - Fans de culture japonaise, découvrez-le!",16.46,"Plongez dans l&#39univers épique des manga avec notre livre de coloriage
Vous êtes fan de manga et vous cherchez une activité ludique et relaxante pour libérer votre créativité ? Notre livre de coloriage manga est fait pour vous ! Explorez des dessins originaux et détaillés mettant en scène vos personnages préférés et laissez libre cours à votre imagination.
Ce livre est idéal pour les adultes et les enfants qui cherchent à se détendre et à se divertir tout en découvrant la culture japonaise. Grâce à ses dessins minutieux et à ses personnages emblématiques, vous pourrez vous évader dans un monde fantastique où tout est possible.
Colorier les manga est une expérience relaxante et anti-stress",979-8390879665,https://m.media-amazon.com/images/I/71R8IbbXx-L._SY522_.jpg,Independently published (10 avril 2023),Adashi Fati,Yaoi
Sanctify T03,11.58,"Lance en est persuadé : les deux enfants qu&#39il aperçoit dans ses visions sont la clef de l&#39enquête. Obsédé par les bribes de leur passé qu&#39il découvre petit à petit, déconnecté de lui-même, il ne réalise pas ce qui se trame devant ses yeux... Car de son côté, Gil semble avoir de plus en plus de mal à résister à l&#39attirance compulsive qu&#39il éprouve pour Lance. Lequel de ces deux hommes atteindra son but le premier ?",978-2375063989,https://m.media-amazon.com/images/I/81ROAl7tzHL._SY522_.jpg,TAIFU COMICS; Illustrated édition (29 mars 2024),GODSSTATION,Yaoi
Junjo Romantica T27,17.35,Retrouvez la suite de la série Junjo Romantica,978-2820346407,https://m.media-amazon.com/images/I/71xmJpYz3lL._SY522_.jpg,Crunchyroll; Illustrated édition (10 janvier 2024),Shungiku Nakamura,Yaoi
La fiancée de l&#39Alpha - Tome 3,19.79,"Riku Emori a été élevé comme un alpha mais découvre un jour qu&#39il est en réalité un oméga en rencontrant son âme soeur Keiki Shutô. Lui qui avait au départ des difficultés à accepter sa nouvelle condition, finit par apprécier son quotidien heureux avec Keiki. Cependant, ce dernier est le chef de la famille Shutô à la tête des alphas, tandis que les origines de Riku restent encore floues. ""Je ne suis pas digne d&#39être son partenaire..."" Après avoir perdu confiance en lui, comment va réagir Riku, blessé et dos au mur ?!

Un amour destiné alpha x alpha (oméga) mettant à l&#39épreuve leur fierté !",978-2382762110,https://m.media-amazon.com/images/I/61oLyS7V92L._SY522_.jpg,Boy&#39s Love; Hana Collection édition (17 novembre 2023),Kaoru Iwamoto,Yaoi
Killing stalking Saison 2 T04,11.9,,978-2375062838,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,TAIFU COMICS (14 juin 2024),KOOGI,Yaoi
Sasaki et Miyano - Tome 3 (VF),7.55,"Est-ce que ce que je ressens est bien de l&#39amour ?
Les jours passent mais ne se ressemblent pas toujours. En effet, lors du festival sportif, Sasaki surprend Miyano en lui avouant officiellement ses sentiments ! L&#39adolescent ne sait pas comment réagir, mais promet à son aîné qu&#39il lui donnera une réponse dès que possible. Dès lors, il commence à se poser de nombreuses questions...",978-2382122693,https://m.media-amazon.com/images/I/7149oqzWPiL._SY522_.jpg,Akata; Illustrated édition (25 mai 2022),Shou Harusono,Yaoi
Sign T02,21.9,"Kang Soo-hwa est un étudiant qui a du mal à gagner sa vie. Suite à un accident, il devient l&#39employé de Goyo, le gérant d&#39un café, qui est malentendant et ne parle presque jamais. Pourtant, lorsque Soo-hwa découvre la voix de son patron par hasard, il tombe immédiatement sous son charme ! Sa voix lui fait l&#39effet d&#39un aphrodisiaque. Il décide alors d&#39apprendre la langue des signes à ses côtés...",978-2382882788,https://m.media-amazon.com/images/I/41YUumZW1CL._SY445_SX342_.jpg,Kbooks (3 juillet 2024),Ker,Yaoi
Sasaki et Miyano - Tome 4 (VF),7.95,"Dans Sasaki et Miyano, véritable manga hybride et énorme succès au Japon, suivez le quotidien empli de douceur de deux lycéens qui apprennent pas à pas à se connaître...
La fête culturelle du lycée approche et le comité d&#39organisation en a profité pour lancer un concours de cross-dressing. Forcément, tous les espoirs de ses camarades de classe reposent sur Miyano, qui a été choisi pour les représenter... pour peu qu&#39il accepte de participer ! En effet, le lycéen a tendance à détester qu&#39on lui rappelle son visage efféminé. Pourtant, à la surprise générale, il ne semble pas si réfractaire à l&#39idée de se prêter au jeu, cette fois-ci... Les choses auraient-elles changé ?",978-2382124055,https://m.media-amazon.com/images/I/61BEtJbMQOL._SY522_.jpg,Akata; Illustrated édition (25 août 2022),Shou Harusono,Yaoi
Apprivoise-moi - Tome 02,18.85,"Voici la suite des aventures entre SM et fétichisme de Minato et Iruma !
La relation entre le vétérinaire pervers et le loup-garou dur au coeur tendre se poursuit. Iruma ne peut résister aux demandes farfelues de son compagnon et y cède de plus en plus souvent. Un jour, Minato va même jusqu&#39à le dresser pour ne pas jouir sans permission !
C&#39est alors qu&#39Iruma rencontre Luca, un autre loup-garou.",978-2382764466,https://m.media-amazon.com/images/I/61SzioYI0oL._SY522_.jpg,Boy&#39s Love; Hana Book édition (21 février 2024),Shikimi Bibi,Yaoi
Killing stalking Saison 2 T03,6.66,"Lorsque la police découvre le corps de la fille du PDG d&#39une grande entreprise pharmaceutique dans une montagne, Seungbae Yang est convaincu qu&#39il s&#39agit d&#39une victime de Sangwoo Oh. Malgré la dangerosité de ce criminel et ses anciens états de service peu glorieux, il décide alors de passer à l&#39action, coûte que coûte...",978-2375062821,https://m.media-amazon.com/images/I/71eQR7CqAGL._SY522_.jpg,TAIFU COMICS; Illustrated édition (26 janvier 2024),KOOGI,Yaoi
