Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Les Sortilèges de Zora - Tome 03: Magie blanche,17.91,"Devenir une véritable sorcière, ça s’apprend !
Zora est une pétillante sorcière de 12 ans qui vit, avec sa grand-mère Babouchka, sur le toit d’un immeuble parisien. Victimes de la chasse aux sorcières, elles ont trouvé refuge dans une étrange maison, invisible aux yeux des Nonsorciers. C’est là que Zora, qui devait jusqu’ici mener une vie discrète au collège, peut enfin commencer son apprentissage avec Babouchka, Fabiola et Tchachouka. Mais être une sorcière ne signifie pas user de ses pouvoirs à tout bout de champ ! Si Zora veut intégrer la communauté des sorcières, elle devra respecter certaines lois à la lettre ! Il lui faudra garder l’existence de ce monde magique secret et surtout ne jamais utiliser la magie blanche pour aider les Nonsorciers… Pourtant, lorsque sa camarade de classe Minh est victime de moqueries à l’école, Zora rêve d’intervenir. Après tout, à quoi sert d’avoir des pouvoirs si on ne peut pas aider ses amis ? Osera-t-elle contourner la règle d’or au risque d’être contrainte de renoncer à la magie ?",978-2749309965,https://m.media-amazon.com/images/I/81Sae2vKEoL._SY522_.jpg,Vents d&#39Ouest; Illustrated édition (17 mai 2023),Judith Peignen,Heroïc fantasy
Wolverine : Old Man Logan,7.87,"MUST HAVE ! Dans un monde futuriste, dévasté par les pires criminels, les États-Unis ont perdu leur splendeur. Suite à la victoire des super-vilains, les frontières ont été redéfinies et la population dépérit, abandonnée par ses nouveaux dirigeants. Quand le concept même de héros n&#39est plus qu&#39un vieux souvenir, comme l&#39espoir et la dignité, que peut-il advenir de l&#39humanité ? Dans le désert de Californie, une terre désolée, contrôlée par le gang de Hulk, Logan rêve de vivre en paix auprès de sa femme et de ses enfants. Loin de son passé au sein des X-Men, l&#39ancien héros n&#39aspire désormais qu&#39à une paisible vie de famille...

Cet album fait partie des must have, des récits essentiels et accessibles destinés à tous les amateurs de super-héros. Identifiés clairement par un logo sur la couverture, les lecteurs repèreront immédiatement ces incontournables pour se constituer leur bibliothèque Marvel idéale. Réédition de la saga culte qui a inspiré le film Logan et été imaginée par les auteurs de Civil War.",978-2809486988,https://m.media-amazon.com/images/I/816-64N6UbL._SY522_.jpg,Panini; Illustrated édition (1 juillet 2020),Mark Millar,Heroïc fantasy
Dark Knights of Steel tome 2 / Couverture variante,11.12,"Aux portes de la mort, Batman se cache pour essayer de se remettre de ses blessures et de la trahison de son frère d&#39armes, Kal-El. Loin de là, la bataille pour les Trois Royaumes s&#39enveniment et prend vite une tournure dramatique, alors que les ennemis se révèlent et que de sombres secrets se répandent comme le sang sur le champ de bataille... Les héros parviendront-ils à éviter à cette guerre l&#39issue la plus funeste ?",979-1026829423,https://m.media-amazon.com/images/I/71UUL1CyX0L._SY522_.jpg,URBAN COMICS; Illustrated édition (17 mai 2024),TAYLOR Tom,Heroïc fantasy
"Les Légendaires, Tome 13 : Sang royal",11.5,"Tandis que les Légendaires célèbrent leur victoire sur Anathos et les Infernaux, la fête est troublée par l&#39arrivée brutale de soldats. Ils ont pour ordre d&#39emmener le groupe au chevet de la mère de Jadina qui est mourante. Jadina se prépare dès lors pour son premier retour officiel dans sa cité : elle n&#39y est pas retournée depuis que ses parents l&#39ont bannie pour être devenue une Légendaire !",978-2756023410,https://m.media-amazon.com/images/I/810khD-K+iL._SY522_.jpg,Delcourt; Illustrated édition (3 novembre 2010),SOBRAL-P,Heroïc fantasy
"Les Tortues Ninja - TMNT, T1 : L&#39Intégrale T1",39.95,"La meilleure histoire de la série phénomène de la Pop-Culture !
Reprenant les fondements de l&#39histoire des personnages cultes des années 1980, Kevin Eastman et Tom Waltz nous embarquent dans les bas-fonds et égouts de Manhattan, aux côtés de quatre Tortues mutantes bien connues, d&#39un rat géant et du terrible Shredder. Leonardo, Raphael, Michelangelo et Donatello ont commencé leurs aventures dans un laboratoire avant de devenir les héros que l&#39on connaît, destinés à déjouer les innombrables menaces qui pèsent sur le monde. Représentant bien plus que des figures bienveillantes, impossible de ne pas s&#39attacher à ces reptiles pleins d&#39humanité et à l&#39univers complexe dans lequel ils évoluent, de New-York à Northampton en passant par les confins de l&#39espace.",978-2378871055,https://m.media-amazon.com/images/I/71aQ8Wzt+ML._SY522_.jpg,HiComics; Illustrated édition (12 juillet 2023),Kevin Eastman,Heroïc fantasy
Fortnite x Marvel : La Guerre Zéro,12.0,"L&#39Institut Onirique menace de détruire l&#39île de Fortnite. Pour empêcher cette catastrophe, il y aurait bien un mécha géant sur la Lune devant être réparé avec un fragment du point zéro... mais celui-ci est perdu dans l&#39univers Marvel ! L&#39agent Jones et ses équipes pourront-ils compter sur Spider-Man, Wolverine ou Captain Marvel pour trouver le fragment et sauver la célèbre île d&#39où viennent toutes les réalités ? Des super-vilains pourraient aussi avoir leur mot à dire... Événement ! Les héros de Fortnite rencontrent les héros Marvel, dans une saga 100% action qui se déroule sur l&#39île de Fortnite et dans notre monde ! Cet album recueille l&#39intégralité de la saga parue en fascicules au cours des derniers mois.",979-1039111614,https://m.media-amazon.com/images/I/81R4uRqDz5L._SY522_.jpg,Panini (23 novembre 2022),Christos Gage,Heroïc fantasy
Les Géants - Tome 05: Luyana,19.13,"L’espoir se cache là où on ne l’attend pas...
Les enfants et leurs géants ont été défaits par Alyphar dans un combat sans merci qui a laissé des traces. Ils sont désormais contrôlés par Alyphar et Calvin Crossland. Seul Célestin réussit à s’échapper de justesse. L’avenir de l’Humanité semble bien compromis tant la puissance d’Alyphar ne peut plus être contestée. Il reste pourtant un infime espoir, et cet espoir habite en pleine nature canadienne au sein de la nation Crie. Une jeune fille prénommée Luyana pourrait reprendre le flambeau avec son géant Wakytshi. Seulement voilà, malgré des rêves qui lui montrent le sombre destin qui attend l’Humanité, elle n’a aucune envie de s’impliquer dans ce combat. Au prix d’un terrible effort, les autres Géants arrivent à entrer en communication avec elle pour lui demander son aide. Pourra-t-elle rester encore longtemps à l’écart de ce combat et refuser son destin de devenir la grande chamane annoncée par la prophétie de son peuple ?",978-2344040737,https://m.media-amazon.com/images/I/814N46HtR8L._SY522_.jpg,Glénat BD; Illustrated édition (1 juin 2022),Lylian,Heroïc fantasy
Secret Wars,17.25,"La collision entre la Terre de l&#39univers 616 et la Terre de l&#39univers Ultimate signe la fin de toutes les réalités. Mais le Docteur Fatalis est parvenu à sauver un bout de chaque univers, et il règne en maître sur une planète qui flotte dans le néant et où vivent d&#39innombrables versions des héros Marvel. Les rares rescapés de notre monde pourront-ils renverser Fatalis et recréer le multivers ? Les deux albums MARVEL MUST-HAVE de ce mois ont en commun de commencer par la défaite des héros. Mais Secret Wars est aussi le point final du séjour de Jonathan Hickman (House of X / Powers of X) sur les séries Avengers, et c&#39est tout bonnement le crossover le plus ambitieux de tous les temps, puisque tous les personnages de tous les univers Marvel se rencontrent !",979-1039111881,https://m.media-amazon.com/images/I/81XH7PDFupL._SY522_.jpg,Panini; Illustrated édition (4 janvier 2023),Jonathan Hickman,Heroïc fantasy
Dark Knights of Steel tome 1,8.3,"Un monde médiéval se voit bouleverser à jamais lorsqu&#39un vaisseau spatial s&#39écrase sur une planète condamnée. Des années plus tard, le Royaume des Tempêtes confronte le tout-puissant Royaume des El et rassemble des alliés pour le défier. Mais les El peuvent compter sur un allié de poids en la personne de Bruce Wayne, l&#39impitoyable et dévoué chef de la garde, bien décidé à éradiquer la magie de ses terres... Les alliances se noueront et se briseront, les monarques tomberont, les royaumes s&#39élèveront, et ce qui semblait être la fin du monde pour beaucoup... n&#39était que le début d&#39une nouvelle ère.",979-1026826507,https://m.media-amazon.com/images/I/91lTr3sRNzL._SY522_.jpg,URBAN COMICS; Illustrated édition (22 septembre 2023),TAYLOR Tom,Heroïc fantasy
Les Omniscients - Tome 4 - Affrontements,12.95,"Trois mois après la découverte du secret le mieux enfoui de New York, la compétition qui oppose les Omniscients aux Iconoclastes prend désormais un tour très public. Et puisque l&#39origine de leurs dons semble liée aux ruines tazmèdes, quoi de mieux qu&#39un duel d&#39archéologie pour régler leur différend ? Malheureusement, personne n&#39a anticipé qu&#39exhumer les fondations du passé peut faire vaciller l&#39édifice du présent...",978-2808210232,https://m.media-amazon.com/images/I/91IYKEuCjcL._SY522_.jpg,LOMBARD; Illustrated édition (9 juin 2023),Dugomier,Heroïc fantasy
Marvel Comics (II) N°05,19.32,"L&#39association entre deux ennemis de Spider-Man pourrait bien représenter pour le Tisseur l&#39une des plus dangereuses menaces qu&#39il ait eu à affronter. À condition que ce soit bien après lui qu&#39ils en aient... Pour leur lune de miel, Tony Stark et Emma Frost ont décidé de prendre le contrôle du Club des Damnés ! Les Avengers tentent le tout pour le tout pour battre le Cartel Livide et Thor affronte les dieux d&#39Utgard ! MARVEL COMICS est plus que jamais au centre de l&#39univers Marvel, avec des sagas essentielles pour tous ceux qui sont attachés à la continuité ! En effet, Iron Man se rapproche des X-Men suite aux événements de Fall of X et les Avengers concluent non pas une, mais deux sagas en cours !",979-1039124485,https://m.media-amazon.com/images/I/91WpRV+5v6L._SY522_.jpg,Panini; Illustrated édition (2 mai 2024),Jed MacKay,Heroïc fantasy
Les Géants - Tome 07: Moon,11.5,"Menace cosmique : les astres sont bien plus mystérieux qu’on le croit…
Cinq années se sont écoulées depuis la victoire des enfants et des Géants sur Alyphar ! L’harmonie règne sur Terre, mais pour combien de temps encore ? Tandis que Julie, désormais rattachée à l’ONU et obnubilée par ces Géants, cherche de nouvelles pistes pour comprendre leur présence, un phénomène inexplicable va bientôt frapper la Corée du Nord où habite une jeune écolière de 12 ans, Moon. Une pluie de météorites s’abat sur sa ville ! L’armée va tenter de faire face à cette situation en confinant la population mais le pire est à venir. Dans le magma des météorites, des formes sommeillent… ces créatures destructrices représentent une nouvelle menace pour l’équilibre du monde ! D’où proviennent-elles et comment les arrêter ? C’est au milieu de ce chaos que Moon va découvrir l’existence de son propre géant et ses véritables pouvoirs ! Posté sur la Lune, son géant fait partie d’un autre groupe de Géants. Ce groupe appelé ""les Gardiens"" surveille le système solaire pour contrer le géant suprême : Albordaros. Le temps est venu pour Moon d’alerter le reste du monde et espérer trouver d&#39autres enfants connectés à de nouveaux Géants. Il leur faudra unir leur force contre ce nouveau fléau venu cette fois-ci du cosmos.",978-2344056059,https://m.media-amazon.com/images/I/71OWSHVawEL._SY522_.jpg,Glénat BD; Illustrated édition (18 octobre 2023),Lylian,Heroïc fantasy
