Nom,Description,Photo
Wendall Utroi,"Romancier, ex-officier de police judiciaire (OPJ), Wendall Utroi est curieux de tout et attiré par les missions à l’étranger.",https://m.media-amazon.com/images/S/amzn-author-media-prod/vitp0tl1tf7o5315cdascqsmfm._SY600_.jpg
Caroline De Mulder,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Ken Follett,"Dans l&#39Angleterre du XIIe siècle ravagée par la guerre et la famine, des êtres luttent chacun à leur manière pour s&#39assurer le pouvoir, la gloire, la sainteté, l&#39amour, ou simplement de quoi survivre. Les batailles sont féroces, les hasards prodigieux, la nature cruelle. Les fresques se peignent à coups d&#39épée, les destins se taillent à coups de hache et les cathédrales se bâtissent à coups de miracles... et de saintes ruses. La haine règne, mais l&#39amour aussi, malmené constamment, blessé parfois, mais vainqueur enfin quand un Dieu, à la vérité souvent trop distrait, consent à se laisser toucher par la foi des hommes.
Abandonnant le monde de l&#39espionnage, Ken Follett, le maître du suspense, nous livre avec Les Piliers de la Terre une oeuvre monumentale dont l&#39intrigue, aux rebonds incessants, s&#39appuie sur un extraordinaire travail d&#39historien: Promené de pendaisons en meurtres, des forêts anglaises au coeur de l&#39Andalousie, de Tours à Saint-Denis, le lecteur se trouve irrésistiblement happé dans le tourbillon d&#39une superbe épopée romanesque dont il aimerait qu&#39elle n&#39ait pas de fin.",
Heather Morris,"Heather Morris est journaliste. Elle a prêté sa plume à Lale Sokolov qui lui a raconté son histoire. Son roman Le tatoueur d&#39Auschwitz, best-seller mondial, a été traduit dans quarante-huit langues.",https://m.media-amazon.com/images/I/61U67esjPlL._SY600_.jpg
Carole Declercq,"Agrégée de lettres et de langues anciennes, Carole Declercq enseigne le français dans un collège nord-isérois. Elle a remporté le prix Cezam 2022 pour son roman ""Les enfants d&#39Ulysse"", paru aux éditions La Trace. Elle est l&#39autrice de la saga des désobéissantes, publiée aux éditions Eyrolles.",
Corina Bomann,"Corina Bomann vit dans la campagne allemande, où elle peut écrire en toute tranquillité. Romancière à succès, elle est l’autrice de nombreux ouvrages qui sont fréquemment dans les listes des best-sellers du monde entier et qui se sont vendus à plus de deux millions d’exemplaires. La saga des Héritières de Löwenhof, vendue à plus de 600 000 exemplaires en Allemagne, est la série qui a imposé Corina Bomann dans toute l’Europe.",https://m.media-amazon.com/images/S/amzn-author-media-prod/udbd29s2nbm8htda5h00gmfkcg._SY600_.jpg
Victoria Mas,"Fille de la chanteuse Jeanne Mas, Victoria Mas a travaillé dans le cinéma. Elle signe son premier roman avec Le Bal des folles, qui a reçu le prix Renaudot des lycéens en 2019.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Lonely Planet,,https://m.media-amazon.com/images/I/41wavvV5lpL._SY600_.jpg
Fabien Clauw,"Né en 1972, Fabien Clauw a couru trois Solitaire du Figaro avant d&#39exercer pendant dix ans des fonctions commerciales dans le secteur du nautisme. En 2012, alors qu&#39il réalise un tour de l&#39Atlantique à la voile, il entreprend l&#39écriture des aventures de Gilles Belmonte. Cette saga maritime abondamment documentée a été accueillie avec enthousiasme par les lecteurs et saluée par la critique, ce qui lui a valu notamment la mention de l&#39Académie de marine (2016), le Prix Écume de Mer (2018), le prix Marine Bravo Zulu (2018) et le prix du Roman de l&#39Académie de Saintonge (2021). Il a été fait chevalier de l&#39ordre du Mérite maritime en 2021.
Fabien Clauw vit à La Rochelle où il a fondé en 2010 une école de croisière, Mer Belle Événements, et embarque sur son voilier des équipages constitués d&#39entreprises ou de particuliers pour des navigations participatives",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Julia Quinn,"Revue de presse
Quinn has a smart, funny touch...that&#39s reminiscent of Helen Fielding ― Time Magazine

Quinn&#39s witty Regency-set romantic comedies are the nest best thing to Georgette Heyer ― Gloss

The most refreshing and radiant love story you&#39ll read this year

The Duke and I is rich with author Julia Quinn&#39s trademark humour and engaging dialogue... Quinn just keeps getting better and better, a fact that&#39s sure to delight readers

Wise, witty and oh so delightful, Julia Quinn is truly our contemporary Jane Austen

Quinn writes delightfully fast-paced, funny, sparkling and bright romance ― Romantic Times

Light, pacy and full of feisty heroines ― Guardian on the Bridgerton series

Julia Quinn&#39s Bridgerton books take all of the classic tropes we know and love... and gives them a thoroughly modern twist...they&#39re hot, crazy, and full of feisty women relishing in the carnal delights that come from bedding rakish aristocrats... I can&#39t focus on anything else ― Stylist
Quatrième de couverture
The first novel in Julia Quinn&#39s worldwide bestselling Bridgerton novels, now a series created by Shonda Rhimes for Netflix. This is the story of Daphne and Simon: welcome to the ballrooms of Regency London . . .

Can there be any greater challenge to London&#39s Ambitious Mamas than an unmarried duke? Lady Whistledown&#39s Society Papers, April 1813

By all accounts, Simon Basset is on the verge of proposing to his best friend&#39s sister, the lovely - and almost-on-the-shelf - Daphne Bridgerton. But the two of them know the truth - it&#39s all an elaborate plan to keep Simon free from marriage-minded society mothers. And as for Daphne, surely she will attract some worthy suitors now that it seems a duke has declared her desirable . . .

Their ruse works like a charm - at first. But as Daphne waltzes across ballroom after ballroom with Simon, it&#39s hard to remember that their courtship is a complete sham. Maybe it&#39s his devilish smile, certainly it&#39s the way his eyes seem to burn every time he looks at her. It wasn&#39t the plan, but it seems she&#39s falling for the duke, for real. And amidst the glittering, gossipy, cut-throat world of London&#39s elite, there is only one certainty: love ignores every rule . . .

&#39Quinn is a master of historical romance&#39 Entertainment Weekly





En lire plus",https://m.media-amazon.com/images/S/amzn-author-media-prod/fo6h3ovn6cgtir3r25dd9ap7fu._SY600_.jpg
