Nom,Description,Photo
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Collectif,,
Stéphane LALUT,,https://m.media-amazon.com/images/S/amzn-author-media-prod/vtrekmlhu5cueaddcrcs3r863c._SY600_.jpg
Christophe Clavel,,
Nathalie Mazier,"Née en 1989, Anaïs Gletty raconte ce drame qui l&#39a anéantie à l&#39âge de 22 ans. Elle retrace l&#39enquête et ses incompréhensions lorsqu&#39elle découvre l&#39identité de la coupable. Elle raconte la haine, le désarroi, la profonde tristesse de ces années difficiles. Le procès, insatisfaisant et son obsession : rencontrer la meurtrière. D&#39abord les lettres, puis les entretiens de justice restaurative...
À travers ce livre, Anaïs Gletty, s&#39interroge sur la vie après le drame et se questionne sur la place de chacun après la prison. A-t-on le droit à une seconde chance ?

Née en 1984, Nathalie Mazier est journaliste, spécialisée dans les affaires criminelles. Elle a réalisé de nombreux reportages, notamment pour l&#39émission "" Au bout de l&#39enquête "", diffusée sur France 2.",
Edward Bernays,"Edward Bernays (1891-1995), neveu de Sigmund Freud émigré aux États-Unis, fut l&#39un des pères fondateurs des "" relations publiques "". Conseiller pour de grandes compagnies américaines, Bernays a mis au point les techniques publicitaires modernes. Au début des années 1950, il orchestra des campagnes de déstabilisation politique en Amérique latine, qui accompagnèrent notamment le renversement du gouvernement du Guatemala, main dans la main avec la CIA.


Normand Baillargeon, philosophe libertaire, professeur à l&#39Université du Québec à Montréal, est notamment l&#39auteur d&#39un Petit cours d&#39autodéfense intellectuelle paru chez Lux en 2007.",
Simone Veil,"Simone Veil est née en 1927 à Nice. Agée de 17 ans, elle est déportée à Auschwitz. Des études à l&#39Institut d&#39Etudes Politiques et à la Faculté de droit la conduisent à entamer une carrière de magistrate. En 1974, elle entre au gouvernement comme Ministre de la Santé et fait voter la loi de légalisation de l&#39avortement. Elle devient en 1979 la première femme présidente du Parlement Européen. Elle poursuit depuis une carrière politique hors du commun. Elle a été membre du Conseil constitutionnel de 1998 à 2007. Elle a été reçue à l&#39Académie française en avril 2010. Décédée en 2017, Simone Veil est entrée au Panthéon en 2018.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
