Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Solo Leveling T11,14.95,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382882528,https://m.media-amazon.com/images/I/71cDRGur-nL._SY522_.jpg,Kbooks; Illustrated édition (20 septembre 2023),DUBU(REDICE STUDIO),Shōnen
KAIJU N°8 T11,13.72,"Les cinq kaiju surpuissants créés par le n°9 prennent la division Est d’assaut. Program- més pour anéantir les Forces de Défense, ces monstres mettent même les meilleurs com- mandants en difficulté ! Alors qu’il s’élance au secours du lieutenant Shinonome, Kafka se rappelle la promesse faite à Kikoru quelques jours auparavant...",978-2820350176,https://m.media-amazon.com/images/I/81vYVvSO4uL._SY522_.jpg,Crunchyroll; Illustrated édition (3 avril 2024),Naoya Matsumoto,Shōnen
Jujutsu Kaisen T23,11.08,"Engloutir les ténèbres pour mieux les combattre !
Après avoir montré toute l&#39étendue de sa force à ses deux adversaires, Kinji s&#39allie avec Hajime Kashimo, un exorciste du passé qui, pour des raisons mystérieuses, souhaite lui aussi vaincre Sukuna.

Pendant ce temps, dans l&#39arène de Sakurajima, Noritoshi et Maki se retrouvent face à un fléau de grande envergure et à la puissance telle que, même en unissant leurs forces, rien ne leur permet d&#39en venir à bout...

Monstres assoiffés de sang, combats épiques et magie surpuissante : découvrez la nouvelle bombe dark fantasy ! Au cœur d&#39une lutte millénaire entre exorcistes et démons, comment garder son humanité alors même que le mal se tapit au plus profond de soi ?",979-1032716229,https://m.media-amazon.com/images/I/71LTKHI13ML._SY522_.jpg,Ki-oon; Illustrated édition (4 avril 2024),Gege Akutami,Shōnen
Solo Leveling T05,17.98,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382880333,https://m.media-amazon.com/images/I/91D4L4xEdLL._SY522_.jpg,Kbooks; Illustrated édition (9 février 2022),Chugong,Shōnen
Solo Leveling T03,17.56,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382880319,https://m.media-amazon.com/images/I/71FFOKVYFIS._SY522_.jpg,Kbooks; Illustrated édition (8 septembre 2021),Chugong,Shōnen
Tokyo Revengers - Tome 30,5.83,"L’affrontement entre le Tokyo Manjikai 2e génération et le Kanto Manjikai atteint son paroxysme ! Takemichi se retrouve enfin face à Mikey ! Alors qu’une partie du passé de celui-ci est révélée, les visions de Takemichi semblent se renforcer pendant leur combat ! Les sentiments de Takemichi vont-ils atteindre Mikey ?! Le combat final qui décidera du destin du Toman se poursuit !",978-2344058671,https://m.media-amazon.com/images/I/817ZKDD4M0L._SY522_.jpg,Glénat Manga; Illustrated édition (15 mai 2024),Ken Wakui,Shōnen
One Piece - Édition originale - Tome 09: Larmes,9.41,"À la poursuite de Nami, Luffy et son équipage arrivent à Arlong Park, sur les terres des hommes-poissons. C’est là qu’ils en apprendront plus sur le surprenant passé de leur navigatrice ! Dans la bataille solitaire qu’elle mène depuis si longtemps, Nami saura-t-elle reconnaître ses vrais amis ?",978-2723492539,https://m.media-amazon.com/images/I/918nv+d1nhL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
Fairy Tail - 100 Years Quest T16,17.74,"Alors qu’ils affrontent la guilde des alchimistes, les mages de Fairy Tail rencontrent enfin Athena, l’arme ultime anti-dragons divins qu’ils cherchaient ! Malheureusement, elle est détruite sous leurs yeux par son mentor, maître Duke ! Devant un acte aussi cruel et violent de l’ennemi, Natsu déchaîne sa colère ! Il découvre alors qu’en réalité, derrière Duke, c’est Bielness Kinjin qui tire les ficelles... Un nouveau combat s’engage contre la très puissante guilde de Gold Owl, et ce sont les soeurs Signario qui ouvrent les hostilités ! Beaucoup de mystères entourent encore les dragons divins, et il faut préparer un plan pour vaincre Bielness !",978-2811690502,https://m.media-amazon.com/images/I/81d3soFuGkL._SY522_.jpg,Pika; Illustrated édition (15 mai 2024),Hiro Mashima,Shōnen
One Piece - Édition originale - Tome 12: Et ainsi débuta la légende,11.87,Et voilà comment débuta la légende… À peine chacun a-t-il eu le temps de se remémorer la promesse qu’il ou elle s’était faite que voilà l’équipage du “Vogue Merry” parvenu aux abords de Grand Line. La montagne qui se dresse sous leurs yeux ne les effraie pas et ils s’élancent sans coup férir sur le canal qui mène à son sommet. Mais quelle est cette masse noire qui désormais leur fait obstacle ?!,978-2723492577,https://m.media-amazon.com/images/I/91ycPpX5yUL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
One Piece - Édition originale - Tome 08: Je ne mourrai pas !,6.99,"Ferme dans ses convictions et ignorant la peur, Luffy défie Don Krieg sans aucune hésitation. Ce combat mettra-t-il un terme à la bataille acharnée qui s’est engagée sur le “Baratie” ?! Pour Sanji, l’heure du départ à l’aventure s’apprête à sonner…",978-2723489959,https://m.media-amazon.com/images/I/91cn+T+feUL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
"One Piece - Édition originale - Tome 10: OK, Let&#39s STAND UP !",6.99,"Alerté par la souffrance de Nami, Luffy décide d’affronter Arlong ! Mais ni une ni deux, ce dernier le projette au fond des eaux !! Chacun poussé par ses propres sentiments, ses camarades décident alors de se battre et de tout faire pour sortir Luffy de ce bien mauvais pas.",978-2723492553,https://m.media-amazon.com/images/I/91BBAVsHXcL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
Solo Leveling T07,17.23,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382880913,https://m.media-amazon.com/images/I/51J9HDqxs2L._SY445_SX342_.jpg,Kbooks; Illustrated édition (21 septembre 2022),DUBU(REDICE STUDIO),Shōnen
Solo Leveling T04,12.01,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2382880326,https://m.media-amazon.com/images/I/71vyNnG29SL._SY522_.jpg,Kbooks; Illustrated édition (10 novembre 2021),Chugong,Shōnen
