Nom,Description,Photo
Pascal Bodéré,"Journaliste depuis 1997, Pascal Bodéré est rédacteur en chef adjoint du journal Le Télégramme. Au cours de sa carrière, il a effectué plusieurs reportages du Pôle Nord à la Jamaïque en passant par les États-Unis où, en avril 2010, il a notamment couvert l’une des plus grandes marées noires du monde à l’embouchure du Mississipi dans le Golfe du Mexique. Né en 1970 à Pont-l’Abbé (29), ce bretonnant a imaginé, conçu ou co-écrit plusieurs ouvrages sur l’identité bretonne comme “Sacrées tribus bretonnes” (2020), “Satanées tribus bretonnes” (2021), “Les konchennoù de Fri Furch” (2006). Il a également contribué à l’ouvrage sur l’histoire régionale “1940-1945 : La Bretagne occupée” (2022). Issu d’une famille de marins du Pays Bigouden, il a enquêté depuis 2004 sur toutes les pistes du naufrage du Bugaled Breizh. En 2014, il a participé au livre de Yann Queffélec, Prix Goncourt 1985, “On l’appelait Bugaled Breizh”. Avec « Bugaled Breizh, l’enquête », Pascal Bodéré signe le récit d’une investigation journalistique de près de vingt ans.

Natif de Rennes où il vit toujours, l&#39auteur de bande-dessinée et illustrateur Laurent Lefeuvre est arrimé au Quai des Bulles de Saint-Malo. Il apporte son regard aiguisé à cette investigation unique sur le drame du Bugaled Breizh. Car le père de ""Fox Boy"", le premier héros de comics breton, est aussi un dessinateur rompu à l&#39exercice du roman graphique. En 2023, il a ainsi signé l&#39ouvrage Refuges, un récit dessiné consacré à l&#39accueil des migrants en Bretagne. Ici, il se plonge dans une illustration documentée de l&#39affaire du Bugaled et montre à chaque étape du récit l&#39urgence à comprendre le drame comme la profondeur des acteurs de l&#39affaire.",
Neville Goddard,,
Ève Ruggieri,"Ève Ruggieri, née en 1939 à Limoges, est une productrice et animatrice d&#39émissions de radio et de télévision. Elle a publié de nombreux livres à succès.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
McIntyre Gina,Le lien parfait avec la saison 2 à venir en 2024,
Uwe Ommer,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Gérard Chevaillier,Ancien expert en électronique dans une société aéronautique.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Charles Haine,"Charles Haine is a filmmaker and entrepreneur who has worked in the motion picture industry since 1999. He has been teaching color grading since 2008. That same year, Haine founded the production company Dirty Robber, which has gone on to success in feature films, shorts, and commercials. Haine has also colored music videos for bands like My Chemical Romance and Fitz and The Tantrums, spots for brands like BMW, Ford, McDonald&#39s, Chevy, and ESPN, and countless short and feature films including Leslie Libman&#39s DisCONNECTED and Adam Bhala Lough&#39s Hot Sugar&#39s Cold World. Haine is currently an Assistant Professor at the Feirstein Graduate School of Cinema at Brooklyn College, and was formerly an Associate Professor at Los Angeles City College. Haine is the author of The Urban Cyclist&#39s Handbook in addition to another book published by Routledge, Business and Entrepreneurship for Filmmakers. He is currently the tech editor at NoFilmSchool.com.",https://m.media-amazon.com/images/S/amzn-author-media-prod/r0l569tdomri8obqq10sn1unqp._SY600_.jpg
Field James,"The Art of The Batman is the official behind-the-scenes illustrated tie-in book to the highly-anticipated Matt Reeves (Cloverfield, Dawn of the Planet of the Apes, War for the Planet of the Apes) film, coming to theaters March 4, 2022. Set during Batman&#39s second year as a crimefighter, this unique, noir-inspired take on the Dark Knight serves as a return to the character&#39s roots in detective fiction, crime, and horror and stars Robert Pattinson as Bruce Wayne, Zoe Kravitz as Catwoman, Paul Dano as the Ridd",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Blain Brown,"Blain Brown has been in the film business for over 30 years, working as a director of photography, director, screenwriter, producer, and editor. Before becoming a DP/Director, he worked as a lighting technician, gaffer, and grip. He has written, directed, and photographed feature films, commercials, music videos, and corporate videos. He has taught at several film schools in the Los Angeles area, including Columbia College, UCLA, Los Angeles Film School, and AFI. He studied architecture and planning at MIT, and the Harvard Graduate School of Design. His other books include The Basics of Filmmaking: Screenwriting, Producing, Directing, Cinematography, Audio, & Editing, Motion Picture and Video Lighting (3rd edition), and The Filmmaker&#39s Guide to Digital Imaging.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Francesca Gee,"Francesca Gee est une journaliste qui, depuis plus de vingt-cinq ans, s’efforce de comprendre le phénomène Gabriel Matzneff. L’arme la plus meurtrière est la dernière version en date de son travail, mi-témoignage personnel, mi-enquête journalistique, afin de dresser le portrait d’un étonnant personnage dont les menées ont été protégées, au long d’un demi-siècle, par des hommes parmi les plus puissants.",
