Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Centaurus - Intégrale,18.56,"Un gigantesque « vaisseau monde » a quitté la Terre à l&#39agonie. Vingt générations se sont succédée depuis son départ. Sa finalité : trouver une planète susceptible d&#39accueillir nos descendants. Vera, satellite de l&#39étoile Proxima Centaurus, pourrait convenir. Envoyé en reconnaissance, un équipage va perdre la liaison avec le vaisseau et découvrir un monde qui ressemble à celui du Jurassique.",978-2413024545,https://m.media-amazon.com/images/I/81bw0Bf4i7L._SY522_.jpg,Delcourt; Illustrated édition (16 novembre 2022),Rodolphe,Science-Fiction
Dr. Stone - Tome 02: Les deux nations du monde de pierre,6.99,"Arrivés dans la région de Hakone, Senku, Taiju et Yuzuriha s’empressent de fabriquer de la poudre à canon. Mais une colonne de fumée s’élève soudain dans le lointain, preuve de l’existence d’autres humains. Senku, conscient des risques que cela implique, décide de répondre à ces signaux de fumée.
Tsukasa, qui a pris Senku en chasse, gagne quant à lui du terrain, prêt à tout pour empêcher la fabrication de la poudre.
Nos héros se retrouvent alors dans une situation qui paraît sans issue…",978-2344028049,https://m.media-amazon.com/images/I/91N8XRozPRL._SY522_.jpg,Glénat Manga; Illustrated édition (4 juillet 2018),Riichirô Inagaki,Science-Fiction
La Horde du contrevent T02: L&#39escadre frêle,13.88,"C&#39est au beau milieu de la steppe immense que la Horde croise la route du Physalis, vaisseau de la flotte fréole, en mission de convoyage pour les villages Abrités. Accueillie à bord par une foule en liesse, la Horde goûte enfin un peu de repos. Pourtant, malgré la fête et les honneurs, le malaise de Sov ne cesse de grandir : les Fréoles sont-ils vraiment les alliés qu&#39ils prétendent être, et cette rencontre est-elle vraiment le fruit du hasard ?",978-2756072159,https://m.media-amazon.com/images/I/91x2viETVGL._SY522_.jpg,Delcourt; Illustrated édition (16 octobre 2019),Éric Henninot,Science-Fiction
Colonisation - Tome 08: Prédiction,14.5,"Dans l’espace il faut s’attendre à tout !
Dans l’espace infini, l’Agence envoie ses unités d’élite à la recherche des Nefs perdues. Leur but : retrouver les colons qu&#39elles renferment avant Raylan et ses Ecumeurs qui les traquent. Ceux-ci prônent par ailleurs la rupture totale avec la civilisation Atil, alliée de l’Humanité depuis la grande migration. La Team Shadow, menée par Milla et Sylloë, tente - en secret - de lever le voile sur les motivations profondes de chacun. Les dons des Atils ont-il été vraiment offerts par altruisme ? Quel but poursuit Raylan en traquant les Nefs et leurs colons ? Certaines réponses se trouvent peut-être sur un mystérieux astéroïde-plante, mais la team va devoir d’abord échapper aux Garns, ces féroces cerbères lancés à ses trousses. Ces deux nouvelles Nefs retrouvées permettront-elles de percer enfin à jour les motivations de Raylan et de le mettre hors-jeu ? Les espoirs sont fragiles car les forces en présence pourraient rapidement s&#39avérer déséquilibrées et la situation s&#39aggraver de manière fatale… Dans la grande tradition du genre,",978-2344040034,https://m.media-amazon.com/images/I/81uxjjY5dVL._SY522_.jpg,Glénat BD; Illustrated édition (17 janvier 2024),Denis-Pierre Filippi,Science-Fiction
Dr. Stone - Tome 03: Deux millions d&#39années en lieu sûr,6.99,"Arrivé au village de Kohaku, Senku cherche par tous les moyens à se faire des alliés parmi les habitants. Il obtient rapidement le soutien d’un garçon qui l’avait provoqué en ""duel scientifique"".
Avec l’aide de ses nouveaux camarades, il se lance dans la fabrication d’un remède universel capable de guérir la maladie de Ruri, la sœur ainée de Kohaku.
De nombreux défis attendent les bâtisseurs du royaume de la science !!",978-2344031711,https://m.media-amazon.com/images/I/916TSoZZYPL._SY522_.jpg,Glénat Manga; Illustrated édition (3 octobre 2018),Riichirô Inagaki,Science-Fiction
Carbone & Silicium,23.9,"2046
Derniers nés des laboratoires Tomorrow Foundation, Carbone et Silicium sont les prototypes d’une nouvelle génération de robots destinés à prendre soin de la population humaine vieillissante.
Élevés dans un cocon protecteur, avides de découvrir le monde extérieur, c’est lors d’une tentative d’évasion qu’ils finiront par être séparés. Ils mènent alors chacun leurs propres expériences et luttent, pendant plusieurs siècles, afin de trouver leur place sur une planète à bout de souffle où les catastrophes climatiques et les bouleversements politiques et humains se succèdent.",979-1033511960,https://m.media-amazon.com/images/I/819j8IBXdCL._SY522_.jpg,ANKAMA; Illustrated édition (28 août 2020),Mathieu Bablet,Science-Fiction
Capitaine Albator - Mémoires de l&#39Arcadia - Tome 1,11.99,"Dans cette aventure inédite du Capitaine Albator, une équipe de scientifique a découvert un mausolée de Sylvidres et des informations où il est fait mention de manipulations génétiques et d&#39un pouvoir destructeur terrifiant. Pouvoir capable de rendre les Sylvidres immortelles ou au contraire de provoquer leur destruction. La vague de froid extraordinaire qui frappe la planète bleue pourrait bien être liée à l&#39une de ces Sylvidres mutantes. Le Capitaine Albator et son équipage parviendront-ils à élucider ce mystère et sauver la Terre de ce nouveau péril ?!",978-2505070511,https://m.media-amazon.com/images/I/91icREIyqkL._SY522_.jpg,KANA; Illustrated édition (28 juin 2019),Alquie Jérôme,Science-Fiction
The Complete Calvin And Hobbes-,9.09,"Join Calvin and Hobbes on all their adventures in this four-volume collection of every comic strip from the comic strip’s eleven year history (1985 to1996).

Calvin and Hobbes is unquestionably one of the most popular comic strips of all time. The imaginative world of a boy and his real-only-to-him tiger was first syndicated in 1985 and appeared in more than 2,400 newspapers when Bill Watterson retired on January 1, 1996. The entire body of Calvin and Hobbes cartoons published in a truly noteworthy tribute to this singular cartoon in The Complete Calvin and Hobbes. Composed of four paperback, four-color volumes in a sturdy slipcase, this New York Times best-selling edition includes all Calvin and Hobbes cartoons that ever appeared in syndication. This is the treasure that all",,https://m.media-amazon.com/images/I/61++y5KoABL._SY522_.jpg,Andrews McMeel Publishing; Reprint édition (13 novembre 2012),Bill Watterson,Science-Fiction
L&#39Autoroute sauvage - Intégrale,16.55,"Le monde d’aujourd’hui n’existe plus. Dans une France détruite et redevenue sauvage où certains forment de petites communautés qu’on appelle les Groupés, Hélène grandit sur l’île de Porquerolles au sein de l’un de ces villages autarciques. À la suite d’une attaque de barbares, elle est contrainte de prendre la route si elle veut retrouver sa sœur disparue. Dans son périple, elle croise le chemin de Mo, un Solitaire imposant et taciturne, qui parcourt l’autoroute au rythme des saisons. Tous deux vont alors poursuivre leur route ensemble, unissant leurs destinées…",978-2731666755,https://m.media-amazon.com/images/I/81xoBV64coL._SY522_.jpg,Les Humanoïdes Associés; Illustrated édition (6 mars 2024),Julia Verlanger,Science-Fiction
Shangri-La,21.9,"Dans un futur lointain de quelques centaines d’années, les hommes vivent dans une station spatiale loin de la Terre et régie par une multinationale à qui est voué un véritable culte. En apparence, tout le monde semble se satisfaire de cette « société parfaite ». Dans ce contexte, les hommes veulent repousser leurs propres limites et devenir les égaux des dieux. C’est en mettant en place un programme visant à créer la vie à partir de rien sur Shangri-La, une des régions les plus hospitalières de Titan, qu’ils comptent bien réécrire la « Genèse » à leur façon.",978-2359109696,https://m.media-amazon.com/images/I/81k-201odNL._SY522_.jpg,ANKAMA; Illustrated édition (2 septembre 2016),Mathieu Bablet,Science-Fiction
Utopie T01,13.5,"Will Jones vit sa meilleure vie dans le loft d&#39une tour high tech d&#39une riche métropole avec ses implants mentaux et un androïde pourvoyant à son bonheur. Son travail à l&#39académie historique lui plait. Il lisse les témoignages du passé pour les rendre acceptables par le tout-venant. Mais un jour, il trouve un livre dans la poche de sa veste alors que les livres sont interdits depuis longtemps...",978-2413079033,https://m.media-amazon.com/images/I/81hrF2lz9wL._SY522_.jpg,Delcourt; Illustrated édition (8 novembre 2023),Griffo,Science-Fiction
The History of EC Comics,17.38,"En 1947, Bill Gaines hérite d’EC Comics, une nouvelle entreprise fondée par son père, le légendaire M. C. Gaines. Ce dernier a donné naissance aux comic books tels que nous les connaissons aujourd’hui, alors qu’il oeuvrait à All-American Comics, offrant au monde des personnages comme Wonder Woman et Green Lantern. Au cours des huit années suivantes, avec le gratin de l’époque, dont Al Feldstein, Harvey Kurtzman et Wally Wood, ils vont réinventer le concept même de comic book à travers des titres comme Tales from the Crypt, Crime SuspensStories, Weird Science et MAD.

EC a une prédilection pour les comics d&#39horreur, policiers, sanglants et morbides à la conclusion ironique et cinglante, mais la maison est aussi la première à publier des comics de guerre réalistes",978-3836549769,https://m.media-amazon.com/images/I/91-oGEZETNL._SY522_.jpg,EVERGREEN; Illustrated édition (7 août 2020),Grant Geissman,Science-Fiction
Capitaine Albator - Mémoires de l&#39Arcadia - Tome 3,15.09,"Dans cette aventure inédite du Capitaine Albator, une équipe de scientifique a découvert un mausolée de Sylvidres et des informations où il est fait mention de manipulations génétiques et d&#39un pouvoir destructeur terrifiant. Pouvoir capable de rendre les Sylvidres immortelles ou au contraire de provoquer leur destruction. La vague de froid extraordinaire qui frappe la planète bleue pourrait bien être liée à l&#39une de ces Sylvidres mutantes. Le Capitaine Albator et son équipage parviendront-ils à élucider ce mystère et sauver la Terre de ce nouveau péril ?!",978-2505070535,https://m.media-amazon.com/images/I/91okOd5AecL._SY522_.jpg,KANA; Illustrated édition (6 novembre 2020),Alquie Jérôme,Science-Fiction
Capitaine Albator - Mémoires de l&#39Arcadia - Tome 2,16.63,"La promesse qu&#39Albator a faite à son ami... À l&#39âge où, enfant, nous avons découvert Albator, nous n&#39y accordions peut-être pas tant d&#39importance... Mais les années passant, cette promesse d&#39Albator ? et quelle promesse ! ? prend tout son sens : elle pèse de tout son poids sur le personnage. Prendre soin d&#39une enfant, la protéger. On peut tous sombrer face à une telle responsabilité. Et Albator, alors ? L&#39action, le combat, le danger ne l&#39effraient pas. Mais si les doutes l&#39assaillent, finiront-ils par le paralyser ?",978-2505070528,https://m.media-amazon.com/images/I/81ncKzoJOML._SY522_.jpg,KANA (15 novembre 2019),Alquie Jérôme,Science-Fiction
Urban: Intégrale,19.16,"Dans un futur pas si lointain, nous sommes conviés à Monplaisir, le dernier lieu de loisir offert à une humanité en train de se reconstruire. Tout y fait l&#39objet d&#39un jeu... même la mort. Avec Urban (5 tomes), Luc Brunschwig pointe du doigt les dérives d&#39une société où le divertissement devient un enjeu sociétal. Roberto Ricci donne vie à ce monde dans un style qui rappelle le meilleur Gimenez. Une intégrale compacte, au format comics et au prix accessible, complétée par une postface inédite de Luc Brunschwig et des recherches graphiques de Roberto Ricci.",978-2754841764,https://m.media-amazon.com/images/I/91-XMcg8DmL._SY522_.jpg,FUTUROPOLIS; Illustrated édition (22 novembre 2023),Roberto Ricci,Science-Fiction
Scotland - Épisode 2,17.5,"Revenue sur les terres écossaises, Kathy découvre que la maison léguée par une tante a été incendiée. Elle essaie de comprendre l&#39origine de cet incendie et comprend peu à peu que cet événement serait lié à d&#39autres faits étranges qui se produisent dans la région, certains pouvant avoir une origine extra-terrestre. Alerté, le MI6 lui demande alors d&#39enquêter sur la présence d&#39espions russes présents sur ce territoire perdu...",978-2205204513,https://m.media-amazon.com/images/I/91zRmJIjbgL._SY522_.jpg,DARGAUD; Illustrated édition (3 février 2023),Leo,Science-Fiction
Demain T03,13.5,"Ted et Jo découvrent ce qui se cache de l&#39autre côté de l&#39ouverture au fond du garage de Norman Smith : un autre monde que le leur, montagneux, peuplé de créatures étonnantes et d&#39autochtones dangereux. Une chose est sûre, ils ne devaient rien découvrir de tout ceci. De son côté, Fleur survit seule dans un monde toujours plus violent, tandis que son père est captif dans une prison dorée.",978-2413076117,https://m.media-amazon.com/images/I/81LY2DcCDsL._SY522_.jpg,Delcourt; Illustrated édition (22 novembre 2023),Louis Alloing,Science-Fiction
La Horde du contrevent T03: La Flaque de Lapsane,16.95,"La Horde, menée d&#39une main de fer par son traceur, entame la traversée de la Flaque de Lapsane, dont nul n&#39est jamais ressorti vivant. Une épreuve pour tous, sans compter que la saison des pluies approche et que Callirhoé a secrètement décidé de garder son enfant. Pour Sov, qui doit tout à la fois la protéger et maintenir la cohésion du groupe, l&#39épreuve de vérité approche...",978-2413038177,https://m.media-amazon.com/images/I/81PkQBG93GL._SY522_.jpg,Delcourt; Illustrated édition (27 octobre 2021),Eric Henninot,Science-Fiction
Sillage T22,14.95,"Lorsque Nävis parvient enfin à mettre la main sur le fuyard refusant de se présenter à sa convocation, il s&#39avère rapidement que ce dernier est suffisamment fortuné et possède les bonnes connexions pour réussir à s&#39en tirer sans condamnation. Nävis dépasse alors les limites de sa charge en se montrant plus agressive que nécessaire. Notre humaine préférée a de plus en plus de mal à supporter l&#39injustice.",978-2413044680,https://m.media-amazon.com/images/I/71vorg-AITL._SY522_.jpg,Delcourt; Illustrated édition (25 janvier 2023),Philippe Buchet,Science-Fiction
Wunderwaffen T22,14.95,"Les Alliés allant attaquer en Italie, Staline décide de reprendre l&#39offensive bloquée à l&#39Est et d&#39accélérer la mise au point de fusées de bombardement. Aux USA, les essais mouvementés d&#39un chasseur prometteur bousculent les plans du Pentagone. Qui ne se doute pas qu&#39une technologie révolutionnaire ayant échappé aux Américains en 1943 s&#39apprête à devenir une super Wunderwaffe testée par Murnau...",978-2302099319,https://m.media-amazon.com/images/I/81sCcr-1BTL._SY522_.jpg,Soleil; Illustrated édition (8 novembre 2023),Maza,Science-Fiction
Bellatrix - Tome 1,14.0,"La flotte d&#39intervention de la galaxie, dont font partie les Avarants, peuple extra-terrestre évolué, est chargée d&#39intervenir sur des planètes afin d&#39éviter des tragédies, des guerres ou des régressions brutales qui toucheraient les peuples peu évolués. C&#39est ainsi que les habitants de Bellatrix vivent dans des conditions comparables à la Terre du début du XIXe siècle. Cette société, profondément fragilisée après une catastrophe, est menacée par un retour à l&#39obscurantisme. Aidées par les Avarants et la coalition galactique, Kim et Manon sont envoyées en mission afin d&#39observer et rendre compte de la situation. Elles devront rejoindre l&#39endroit où réside Narene Ever, une femme à la tête du mouvement d&#39opposition.",978-2205206173,https://m.media-amazon.com/images/I/81yQNPyBWEL._SY522_.jpg,DARGAUD; Illustrated édition (22 septembre 2023),Leo,Science-Fiction
Métal Hurlant n°9: Le Futur ? C&#39était mieux après,19.95,"Les menaces de guerre nucléaire, le réchauffement climatique, les problèmes énergétiques, le retour des extrémistes en tout genre, et avec eux la lente disparition des valeurs humaines: à Métal on s’en moque. Ici, dans notre quartier général, nous regardons les news en riant, car nous avons foi dans le futur. Nous ne souhaitons pas que tout aille bien, nous savons que tout ira bien. On le sait d’ailleurs depuis longtemps puisque déjà en mars 1981, Métal annonçait un futur heureux.",978-2731640328,https://m.media-amazon.com/images/I/811pZ52sbIL._SY522_.jpg,Les Humanoïdes Associés (22 novembre 2023),Nicolas Begue,Science-Fiction
Bug - Tome 3,15.25,"Alors que le grand Bug planétaire a rendu impossible l&#39accès aux données numériques, l&#39hypermnésique Kameron Obb est la proie de toutes les convoitises. Traqué à travers le monde par des instances gouvernementales autant que par des groupuscules contestataires, il réussit à communiquer avec sa fille, elle-même kidnappée par de mystérieux ravisseurs... Mais quelle est la véritable nature du Bug ? Est-ce seulement une catastrophe technologique ou bien la conséquence d&#39une véritable attaque contre l&#39Humanité ? Dans ce troisième épisode, Enki Bilal se régale dans la mise en scène de nombreuses femmes puissantes, avec une suite de rebondissements et de séquences spectaculaires ponctué de réflexions satiriques aussi inattendues que réjouissantes...",978-2203202283,https://m.media-amazon.com/images/I/71ePoN8dkoL._SY522_.jpg,CASTERMAN; Illustrated édition (16 mars 2022),Enki Bilal,Science-Fiction
Thellus - Le Cycle d&#39Eva Samas - Tome 01,14.95,"Comment briser ses chaînes, quand on a passé sa vie dans les ténèbres ?
Élevée dans les entrailles de la mine d&#39or de Kitum, Eva est piégée dans un monde où la vieillesse n’existe pas car toute personne est exécutée dès son cinquantième anniversaire. Les Maîtres, tyrans de cet univers, envoient des chasseurs armés d’essenceurs, qui fusionnent le sang humain avec de l&#39or pur pour créer de l&#39Energite, un mystérieux liquide essentiel à leurs sombres desseins… La vie d’Eva prend un tournant dramatique lorsque Priol, son frère rebelle, affronte un chasseur venu extraire le sang d’un vieux mineur. Cet affrontement force Eva à prendre la fuite avec son ami Molosso. Alors qu’ils errent dans le désert, leur périple les conduit directement dans les griffes du peuple du serpent, qui les emprisonne dans un fragment de l’Arche, le vaisseau spatial échoué des Maîtres. Cette merveille technologique ancienne, devenue prison, repose enfouie dans les profondeurs, près d’une ville souterraine, après s’être écrasée sur la planète mille ans auparavant. C’est là qu’Eva fait la rencontre d’un personnage de légende dont les révélations vont changer à jamais son destin.
Entourée de deux dessinateurs talentueux, Carlos Gómez et Laura Zuccheri, la scénariste Simona Mogavino signe une grande saga SF empreinte de mythologie, qui nous projette sur une planète inconnue. À travers deux cycles de deux albums, nous suivons les deux destins parallèles de Kad-Moon et d’Eva Samas, qui sont voués à se croiser dans un cinquième opus pour la révélation finale ! Dans cette épopée captivante, Eva et Kad-Moon, se retrouvent au cœur d&#39une aventure initiatique extraordinaire qui va bouleverser l’ordre établi sur la Planète Thellus. Leur combat interroge les notions de bien et de mal, de domination et de liberté. Un space opera époustouflant à ne pas manquer où la guerre, l&#39innovation et la nature sauvage s’entremêlent.",978-2344042823,https://m.media-amazon.com/images/I/91XWBN8uyoL._SY522_.jpg,Glénat BD; Illustrated édition (2 mai 2024),Simona Mogavino,Science-Fiction
Memphis - Intégrale,29.5,"Un thriller mystérieux enfin en intégrale
Louis Rockwell est maquettiste pour le quotidien de la ville de Memphis, Tennessee. Alors qu’il retrouve par hasard son ex-fiancée, celle-ci ne le reconnaît pas. Il découvre qu’elle vit en fait dans une vaste résidence où les habitants mènent une existence végétative. Roosevelt, un collègue de Louis très adepte de la théorie du complot, a lui aussi remarqué d’étranges phénomènes en ville. Les deux hommes se rendent progressivement compte que la ville semble être coupée du monde depuis les années 60... Rodolphe et Bertrand Marchal signent avec Memphis un thriller mystérieux et haletant - dans la lignée de Dark City d&#39Alex Proyas. Retrouvez pour la première fois en une intégrale, l’ambiance si particulière des villes américaines dans les années 60…",978-2344063613,https://m.media-amazon.com/images/I/81eSs70bk+L._SY522_.jpg,Glénat BD; Illustrated édition (22 mai 2024),Rodolphe,Science-Fiction
Walking Dead T33: Épilogue,19.21,"Sebastian Milton a tiré sur Rick Grimes. Puis il l&#39a achevé. Carl arrive à la demeure de son père le lendemain matin, pour le découvrir transformé en mortvivant. Il lui met une balle dans la tête par réflexe, avant de réaliser ce qu&#39il a vraiment fait. Carl s&#39occupe de faire rapatrier le corps de son père vers Alexandria. Mais il ne voyage pas seul... Une foule très nombreuse décide d&#39accompagner Rick vers sa dernière demeure... Voici ce qui se passe après...",978-2413026433,https://m.media-amazon.com/images/I/8174dQl47nL._SY522_.jpg,Delcourt; Illustrated édition (15 janvier 2020),Robert Kirkman,Science-Fiction
Yan - Tome 01,14.95,"Le doux chant… de la vengeance
La famille de Yan, 15 ans, fait partie de la prestigieuse troupe de l’Opéra de Pékin… Mais le jour où tous ses membres sont sauvagement assassinés, l’adolescente se retrouve accusée à tort de ce meurtre sordide ! Seule survivante du massacre, elle sera incarcérée durant de longues années dans un centre de recherche tenu secret. Mais l’heure de vérité a sonné. De retour parmi les vivants, Yan n’a rien oublié. Revêtue du traditionnel costume théâtral que sa famille avait coutume de porter, elle va entrer dans une spirale de vengeance…
Avec cette nouvelle série en trois volumes, Chang Sheng dynamite les genres ! Il revisite les codes du seinen manga tout en nous offrant une relecture d’un célèbre opéra de Pékin à travers un récit de super-héroïne déjanté où cultures pop et traditionnelle cohabitent à merveille. Une saga époustouflante et magistralement mise en scène que l’on dévore d’une traite !",978-2344061701,https://m.media-amazon.com/images/I/71-PjXCR3WL._SY522_.jpg,Glénat Manga; Illustrated édition (3 avril 2024),Chang Sheng,Science-Fiction
Walking Dead T32,14.29,"Rick va-t-il être capable de ramener la paix au Commonwealth ? La situation s&#39envenime avec la Gouverneuse Milton. Et question essentielle reste posée, sans réponse dans l&#39immédiat : est-ce que si une communauté aussi puissante et organisée que le Commonwealth venait à tomber, qu&#39est-ce que cela dirait de l&#39état du monde ? Pas certain que le futur soit très brillant pour nos protagonistes...",978-2413016816,https://m.media-amazon.com/images/I/81sc2F-wVvL._SY522_.jpg,Delcourt; Illustrated édition (16 octobre 2019),Robert Kirkman,Science-Fiction
The History of EC Comics,8.19,"En 1947, Bill Gaines hérite d’EC Comics, une nouvelle entreprise fondée par son père, le légendaire M. C. Gaines. Ce dernier a donné naissance aux comic books tels que nous les connaissons aujourd’hui, alors qu’il oeuvrait à All-American Comics, offrant au monde des personnages comme Wonder Woman et Green Lantern. Au cours des huit années suivantes, avec le gratin de l’époque, dont Al Feldstein, Harvey Kurtzman et Wally Wood, ils vont réinventer le concept même de comic book à travers des titres comme Tales from the Crypt, Crime SuspensStories, Weird Science et MAD.

EC a une prédilection pour les comics d&#39horreur, policiers, sanglants et morbides à la conclusion ironique et cinglante, mais la maison est aussi la première à publier des comics de guerre réalistes",978-3836549769,https://m.media-amazon.com/images/I/91-oGEZETNL._SY522_.jpg,EVERGREEN; Illustrated édition (7 août 2020),Grant Geissman,Science-Fiction
Métal Hurlant - Coffret : N°1 à 4,79.99,"Ce coffret collector réunit les quatre premiers numéros de Métal Hurlant nouvelle génération. Une occasion unique de (re)découvrir le magazine à travers plus de 1 000 pages de bandes dessinées, d’articles et d’interviews.",978-2731695922,https://m.media-amazon.com/images/I/51NsXPDwhSL._SY522_.jpg,Les Humanoïdes Associés (22 novembre 2023),XXX,Science-Fiction
Final Incal,15.94,"Jodorowsky and Mœbius’s internationally bestselling Sci-Fi saga THE INCAL comes to its phenomenal finale!

Lowly class ‘R’ detective John Difool and his faithful companion, Deepo, are unwillingly hurled into yet another universe-saving mission, as their world is faced with the threat of an all-devouring metallic virus. Visionary storyteller Jodorowsky returns to the epic mythology he created with the late Mœbius in the early 80s. For the conclusion of the legendary spiritual space adventure series, he partners with Eisner-winning artist Ladrönn.",978-1594651076,https://m.media-amazon.com/images/I/61WoWDa2UxL._SY522_.jpg,"Humanoids, Inc.; 1er édition (11 mars 2015)",Alejandro Jodorowsky,Science-Fiction
Les Cités obscures - Le Retour du Capitaine Nemo,6.99,"Un être hybride émerge des eaux. À la fois créature animale et engin sous-marin, le Nauti-poulpe abrite à son bord un homme amnésique. Où l&#39emmène ce petit vaisseau qui arpente des lieux plus ou moins familiers ? "" Capitaine, j&#39étais capitaine... Je suis le capitaine Nemo. "" Porté par d&#39impressionnantes images en noir et blanc, le récit nous fait suivre le héros des romans de Jules Verne Vingt Mille Lieues sous les mers et L&#39Île mystérieuse, à qui Schuiten et Peeters imaginent un nouveau destin. Dans ce très beau livre se mêlent la bande dessinée, le récit illustré et l&#39histoire de Verne lui-même, installé dans la ville d&#39Amiens où sera bientôt érigée une monumentale sculpture en bronze du Nauti-poulpe. Les auteurs des Cités Obscures font ainsi revivre un personnage inoubliable qui a bouleversé les imaginaires...",978-2203254398,https://m.media-amazon.com/images/I/91hPVsGofrL._SY522_.jpg,CASTERMAN; Illustrated édition (25 octobre 2023),François Schuiten,Science-Fiction
Europa T02,12.03,Personne ne sait ce qu&#39il est advenu des équipes envoyées successivement sur Europa. La possibilité d&#39un sabotage devient de plus en plus probable. Pendant ce temps sur Terre une foule de dévots créationnistes crient au complot et croient dénoncer la mascarade qui prétend que l&#39on peut envoyer un homme dans l&#39espace. Pourtant il y a bien des hommes sur Europa et ils ont besoin d&#39aide.,978-2413039853,https://m.media-amazon.com/images/I/81dDqtm-ToL._SY522_.jpg,Delcourt; Illustrated édition (15 février 2023),RODOLPHE+LEO,Science-Fiction
Métal Hurlant N°2: 1975-1984 : Le Nouveau Visage de l&#39imaginaire,19.95,"Que retenir de la fantastique aventure de Métal Hurlant entre 1975 et 1987 ? Répondre à une telle question est un défi que seul Jean-Pierre Dionnet, son cofondateur et rédacteur en chef historique, pouvait relever. Il a fait une première sélection de 23 histoires courtes qui, selon lui, constituent l’essence de Métal Hurlant. On y retrouvera The Long Tomorrow de Mœbius et Dan O’Bannon, qui a influencé le film Blade Runner, Agorn de Philippe Druillet ou Crux Universalis Eternity Road d&#39Enki Bilal. Et d&#39autres auteurs qui ont marqué l&#39histoire du genre, dont Mézières, Gillon, Claveloux, Schuiten ou Jean-Claude Gal.",978-2731607123,https://m.media-amazon.com/images/I/91ictUNsxkL._SY522_.jpg,Les Humanoïdes Associés (16 février 2022),Moebius,Science-Fiction
Dream Machine: ou comment j&#39ai failli vendre mon âme à l&#39intelligence artificielle,22.9,"""Jamais un domaine du savoir n&#39avait connu une telle croissance exponentielle. Il était temps de tirer mon épingle du jeu...""prg> Hugo a créé sa start-up sur les modèles d&#39IA au coeur de la révolution ChatGPT. En passe de vendre sa technologie au géant du numérique REAL.E, il s&#39interroge sur les véritables motivations de son mystérieux client. Est-ce le contrat dont rêve tout entrepreneur ou bien le début d&#39un long cauchemar à l&#39échelle planétaire ? Alors que les plans de REAL.E semblent de plus en plus nébuleux se profile à l&#39horizon une IA incroyablement puissante, mais aussi source de chaos et d&#39indécentes concentrations de richesse...",978-2080428134,https://m.media-amazon.com/images/I/71KHpOU0quL._SY522_.jpg,FLAMMARION; Illustrated édition (27 septembre 2023),Appupen,Science-Fiction
Guardian: Zhen Hun (Novel) Vol. 3 (Special Edition),29.1,"Limited Edition (one printing only!) of this danmei/Boys’ Love novel series from China that inspired the popular live-action drama streaming in English!

In this final book (Volume 3), read the conclusion to this modern fantasy about gods, ghosts, and supernatural investigations from blockbuster author Priest (Stars of Chaos: Sha Po Lang, Word of Honor).

When a mysterious illness knocks Zhao Yunlan off his feet, he enjoys being doted on by Shen Wei—until he discovers a grim secret that threatens to tear them apart. However, it’s not just their domestic bliss that’s on the verge of collapse. The Great Seal is cracking, order itself is about to break down and extinguish all life, and their only hope to stop the destruction is the final Hallowed Artifact: the Soul-Guarding Lamp. But even as the world threatens to crumble around them, Zhao Yunlan searches for the truth and a way to keep Shen Wei by his side, this time for all eternity. The thrilling conclusion to the hit series arrives!

This limited Special Edition contains the Standard Edition, but with bonus merchandise shrinkwrapped to the book: a set of six postcards, a double-sided bookmark, two folded mini posters, and a sticker sheet. Don&#39t miss the new art from guest artists included in this special merch!",979-8891608504,https://m.media-amazon.com/images/I/71at7lsqtrL._SY522_.jpg,Seven Seas (13 août 2024),Priest,Science-Fiction
Golden City T15: Jour de terreur,7.67,"Golden City fait face à une nouveau danger : une météorite menace de s&#39écraser sur la ville mais inexplicablement, elle s&#39immobilise avant la collision. Harrison Banks l&#39analyse et découvre qu&#39il s&#39agit d&#39un organisme extraterrestre ! Ce dernier s&#39échappe et provoque l&#39affolement en ville car il a pris possession des réacteurs de Golden City et la dirige droit sur la Terre...",978-2413048077,https://m.media-amazon.com/images/I/81K4vRvwwDL._SY522_.jpg,Delcourt; Illustrated édition (16 août 2023),Nicolas Malfin,Science-Fiction
Travis T17: Les Pluies sèches,14.95,"Sur Mars, Travis retrouve Seaside et son équipage qui conduisent Carmen, gravement blessée, à l&#39hôpital. Travis veut l&#39aider mais elle ne pense qu&#39à se venger de Dario Fulci. Pendant ce temps au Danemark, une multinationale s&#39approprie le réseau de distribution d&#39eau et provoque une pénurie. Les événements se précipitent lorsque Fulci est assassiné et que Carmen est la principale suspecte...",978-2413049180,https://m.media-amazon.com/images/I/81Ier6qVDIL._SY522_.jpg,Delcourt; Illustrated édition (14 février 2024),Christophe Quet,Science-Fiction
"Walking Dead, Tome 26 : L&#39appel aux armes",15.5,"Les Chuchoteurs ont pensé semer la terreur. Ils ne vont récolter que la vengeance de la communauté emmenée par Rick, Michonne et les autres. Alors qu&#39ils pensaient avoir retrouvé une forme de normalité dans ce monde devenu fou depuis l&#39apocalypse zombie, l&#39existence et les humains rescapés font à nouveau basculer leur vie dans un maelstrom de violence et de sang.",978-2756077048,https://m.media-amazon.com/images/I/81zy8lkAntL._SY522_.jpg,Delcourt; Illustrated édition (5 octobre 2016),Robert Kirkman,Science-Fiction
