Nom,Description,Photo
Zumbiehl Frédéric,"Le scénariste Frédéric Zumbiehl, né le 12 février 1965 à Vincennes, est un auteur français et ancien pilote de combat, spécialisé dans les livres et bandes dessinées d'aviation. À l'âge de 20 ans, Frédéric Zumbiehl intègre l'Aéronautique navale et devient pilote de chasse sur Chance Vought F-8 « Crusader ». Neuf ans plus tard, il quitte la chasse embarquée et la Marine mais reste fidèle à l'aéronautique. À 30 ans, il devient pilote professionnel, aux commandes d'un MS 893, et intègre la patrouille des « Skytypers », les fameux « Écrivains du ciel ». Féru d'aviation et de livres depuis son plus jeune âge, Frédéric Zumbiehl a alors l'idée de mêler les deux, espérant transmettre sa passion de l'aviation à travers l'écriture. Son parcours d'écrivain démarre avec la publication remarquée de trois livres aux Éditions Altipresse, dans la collection Histoires authentiques : Pilotes de l'Aéronavale, Pilotes de chasse et Pilotes de l'extrême. À partir de 2006, Frédéric Zumbiehl entame une nouvelle carrière dans un autre genre littéraire : la bande dessinée. Il intègre à cette époque les Éditions Zéphyr, démarrant des séries-phares telles que Réseau sentinelles (dessin de Gilles Laplagne), Jack Blues (dessin de Matthieu Durand), Team Rafale (dessin de Loutte, Durand, Lourenço et Jolivet), Rafale Leader (dessin de Durand), Unité félin (dessin de Laplagne), Emergency (dessin collectif) ou encore l'humoristique Luftgaffe (dessin d'Abbet). Le point commun de toutes ces séries ? Les avions, bien sûr, mais aussi un incroyable sens du détail et de la recherche, qui permettent aux scénarios de Zumbiehl de dégager un puissant réalisme. À partir de 2013, Frédéric Zumbiehl est choisi par les Éditions Dupuis pour reprendre la mythique série Buck Danny. Frédéric donne la note dès son premier album, Cobra noir, en s'inscrivant dans une veine très contemporaine, mais toujours aussi documentée. Le dessin est assuré par Francis Winis puis par Gil Formosa. Parallèlement, Zumbiehl anime, à partir de 2014, la série Buck Danny ? Classic, enrichissant fidèlement l'univers scénaristique créé par Jean-Michel Charlier. Le dessin est signé par Jean-Michel Arroyo et André Le Bras. Le coscénario est assuré par Marniquet à partir du tome 3. À noter que Zumbiehl, accompagné de Buendia et Le Bras, offre en 2017 une conclusion au diptyque Les Oiseaux noirs, initié par Charlier et Bergèse : la meilleure façon de fêter les 70 ans de Buck Danny ! En 2021, bien loin de vouloir redescendre de son petit nuage, Frédéric Zumbiehl fait à nouveau montre de ses stupéfiantes capacités d'écriture en revenant avec un Buck Danny et un Buck Danny ? Classic. À partir de 2018, Frédéric Zumbiehl se frotte à une autre légende, celle de Tanguy et Laverdure (Dargaud), coscénarisée par Buendia et dessinée par Sébastien Philippe. À noter que Frédéric Zumbiehl est également romancier. On lui doit un premier roman, Charlie Blues, pilote de ces dames, (Altipresse et récemment republié chez M+ Éditions) ainsi que Titan, un thriller sorti en édition numérique sur Amazon et ensuite repris par les Éditions M+, qui ont également publié son second thriller, Ö, l'ange révélateur.

Frédéric Marniquet est né le 29 juin 1963 à Epernay et se destine rapidement à la carrière d'auteur de BD. Après avoir abandonné ses études, il rejoint néanmoins les troupes d'élite du bureau du personnel de la Base 136 de Toul-Rosières, où l'expérience qu'il va gagner durant ces années vont forger son tempérament à la fois nostalgique et empreint d'humour. Quittant l'armée de l'air, il travaille un moment dans la publicité, ce qui lui rappelle finalement sa passion initiale pour le 9e art. Dès lors, il publiera plusieurs séries dont La Brigade de l'étrange et Les Aventures de Jack Bishop. Son trait, hérité de la ligne claire, joue habilement avec les codes de ces dessinateurs qui l'ont influencé.

André Le Bras, diplômé des Beaux Arts de Brest, débute par une carrière d'infographiste en publicité pendant 10 ans. Dessinateur passionné et persévérant, il a la chance de rejoindre une équipe pour un concept original : l'adaptation au long cours du roman ""La Compagnie des glaces"", best-seller de la SF. Il fait alors partie d'un pool de dessinateurs et participe au premier cycle de six albums (Éditions Dargaud) : il est en charge de dessiner les personnages secondaires. En 2004, il dessine ""Le Bâton de Sobek"" (Éditions Jotim), adaptation tirée du roman policier de C. FRADIER. Le scénariste Patrick COTHIAS lui confie en 2006 le dessin d'une histoire en 3 tomes ""Le Sceau de l'Ange"" (Éditions Grand Angle). Il reprend ensuite le dessin du tome 2 de ""M2"" (Éditions Clair de Lune) et dessine une histoire courte dans l'album ""Contes et Légendes de Provence"" (Éditions Soleil). C'est en 2011, qu'André Le Bras entre aux Éditions Zéphyr, spécialisées dans la publication de bandes dessinées traitant de l'aéronautique. Il commence par dessiner deux histoires courtes pour la collection ""Emergency"". Il poursuit dans le domaine de l'aviation et dessine 3 albums de la série ""Flottille 66"" et 2 albums de la série ""Rafale Leader"". En 2016, les Éditions Dupuis / Zéphyr lui proposent alors de dessiner le tome 2 du hors-série de Buck Danny, ""Les oiseaux noirs"".",
Boutanox,,
Boutanox,,
Matz,"Né en 1967, Matz a grandi à la Martinique, puis à Paris. Il a publié une soixantaine d'albums de bandes dessinées. La série LE TUEUR, dessinée par Luc Jacamon, a été publiée dans une douzaine de pays, nommée 2 fois aux Eisners à San Diego et portée à l'écran par David Fincher, avec Michael Fassbender dans le rôle principal. La série DU PLOMB DANS LA TÊTE, dessinée par Colin Wilson, a été adaptée au cinéma en 2012 par Walter Hill avec Sylvester Stallone. Matz a aussi, sous son vrai nom, Alexis Nolent, publié un roman, LA NUIT DU VIGILE, aux éditions Rivages/Noirs, traduit plusieurs romans anglais et américains, écrit pour la télévision et le jeu vidéo, en participant notamment à l'écriture de jeux mondialement connus comme Splinter Cell, Assassin's Creed, Far Cry, Rainbow Six, Ghost Recon, etc. En 2017, il publie le premier tome de Tango, sa nouvelle série à succès aux côtés de Philippe Xavier. Matz partage son temps entre Paris, le Sud Ouest, la Martinique, et rêve d'autres voyages aux quatre coins du monde, pour écrire tout un tas de nouvelles histoires.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Matz,"Né en 1967, Matz a grandi à la Martinique, puis à Paris. Il a publié une soixantaine d'albums de bandes dessinées. La série LE TUEUR, dessinée par Luc Jacamon, a été publiée dans une douzaine de pays, nommée 2 fois aux Eisners à San Diego et portée à l'écran par David Fincher, avec Michael Fassbender dans le rôle principal. La série DU PLOMB DANS LA TÊTE, dessinée par Colin Wilson, a été adaptée au cinéma en 2012 par Walter Hill avec Sylvester Stallone. Matz a aussi, sous son vrai nom, Alexis Nolent, publié un roman, LA NUIT DU VIGILE, aux éditions Rivages/Noirs, traduit plusieurs romans anglais et américains, écrit pour la télévision et le jeu vidéo, en participant notamment à l'écriture de jeux mondialement connus comme Splinter Cell, Assassin's Creed, Far Cry, Rainbow Six, Ghost Recon, etc. En 2017, il publie le premier tome de Tango, sa nouvelle série à succès aux côtés de Philippe Xavier. Matz partage son temps entre Paris, le Sud Ouest, la Martinique, et rêve d'autres voyages aux quatre coins du monde, pour écrire tout un tas de nouvelles histoires.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Julie Dachez,"Graphiste, illustratrice.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
René Goscinny,"« Pour éclairer la forêt, la floraison d’un seul iris suffit » peut-on lire dans la 40e aventure d’Astérix et Obélix. On attend surtout qu’un sourire éclaire à nouveau le visage d’Abraracourcix ! Qu’est-il arrivé à notre chef Gaulois préféré et pourquoi cette mine renfrognée ?",https://m.media-amazon.com/images/I/51EUBOcwx4L._SY600_.jpg
Christophe Cazenove,"Christophe Cazenove est né à Martigues en 1969. Ses études littéraires le conduisent à travailler douze ans... en grande surface ! C'est vers sa 10e année de mise en rayon de produits surgelés qu'un de ses projets retient l'attention d'Olivier Sulpice, fondateur de Bamboo Édition : Les Prédictions de Nostra. Dès lors, il collabore régulièrement aux séries de Bamboo, mettant son humour au profit de nombreuses séries phares telles que Les Sisters, Les Pompiers et Les Petits Mythos. Plus récemment, il a signé le scénario d'Amy pour la vie et du Zoo des animaux disparus. RécompensePrix de la bulle d'Or 2016, au Festival de Brignais

Après un album médiéval, Alban de Montcausson, publié en 2003 chez Aveyron BD (scénario Philippe Ajalbert) et un polar, Baraka chez EP éditions (scénarisé par Georges Lautner), William colorise les albums Agatha Christie, Bonecreek et Amérikkka. Depuis 2008, il met ses filles en scène dans la série humoristique phare Les Sisters. En parallèle, il publie deux autres séries chez Bamboo Edition : Tizombi et Wat, la fée qui ne voulait pas perdre ses ailes.",
Hayao Miyazaki,"Né en 1941 à Tokyo, au Japon, Hayao Miyazaki cofonde en 1985 le Studio Ghibli, avec Isao Takahata. Parmi ses onze films d'animation, Le Voyage de Chihiro (2001) reste très longtemps le film japonais le plus vu et le plus rentable de l'histoire du cinéma avec 23 millions de spectateurs, et remporte l'Ours d'Or en 2002 à la Berlinale et, en 2003, l'Oscar du Meilleur Film d'Animation. Miyazaki reçoit le Lion d'Or pour l'ensemble de son oeuvre à la Mostra de Venise de 2005. Le Vent se lève (2013) est nominé à la 86e cérémonie des Oscars pour le Meilleur Film d'Animation.",https://m.media-amazon.com/images/I/51pNgplHFjL._SY600_.jpg
Sophie Lambda,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Lucile Gomez,"Au sortir de ses études de communication visuelle, Lucile Gomez n'entend pas abandonner totalement le dessin au profit du graphisme. Blogueuse de la première génération, elle partage réflexions et tranches de vie autobiographiques illustrées.
Constatant que le milieu de la bande dessinée est avant tout masculin, elle réunit un certain nombre de collègues auteures dans le webzine Desseins, « le webzine des filles qui en ont ». Au fil des numéros, elle se dévoile dans des histoires courtes, aussi sensibles qu'expressives, qui seront rééditées en 2006 par Le Cycliste. Une première expérience éditoriale qui trouve sa suite dans Les Fables de Belle Lurette, un recueil « tout en couleurs, en images et en rimes », édité chez Drugstore. Au fil de ces petits poèmes, elle décortique les relations contemporaines de son œil résolument féminin – un leitmotiv qui lui inspire Bretzelle et Baba, deux héroïnes conçues pour le magazine Kramix, dont les discussions douces-amères se poursuivent aujourd'hui en album aux Éditions du Lombard.
Elle a également été la marraine de la 7ème édition du Festiblog (festival des blogs BD et du Webcomics) en 2011.
Parallèlement, elle trouve le temps d'illustrer divers projets littéraires et autres pages de magazines, ainsi que de participer à une collection de courts-métrages sur le thème des fantasmes féminins.
En 2016, elle illustre pour Mama Éditions L'Enfantement, entre puissance, violence et jouissance d'Hélène Goninet, entamant ainsi une collaboration qui se poursuit avec des projets de couverture pour L'École de la liberté en 2017 et de bandes dessinées pour la collection Graphics. 
 ",https://m.media-amazon.com/images/I/81JUrw3G5LL._SY600_.jpg
Fabrizio Russo,"Camille W. de Prévaux, franco-polonaise, est auteure, scénariste, et diplômée en Sciences de l'Art. Elle a enseigné à l'École Supérieure de Création Multimédia de Paris.

Dessinateur de bande dessinées.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Roman Surzhenko,Dessinateur de bandes dessinées.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Matz,"Né en 1967, Matz a grandi à la Martinique, puis à Paris. Il a publié une soixantaine d'albums de bandes dessinées. La série LE TUEUR, dessinée par Luc Jacamon, a été publiée dans une douzaine de pays, nommée 2 fois aux Eisners à San Diego et portée à l'écran par David Fincher, avec Michael Fassbender dans le rôle principal. La série DU PLOMB DANS LA TÊTE, dessinée par Colin Wilson, a été adaptée au cinéma en 2012 par Walter Hill avec Sylvester Stallone. Matz a aussi, sous son vrai nom, Alexis Nolent, publié un roman, LA NUIT DU VIGILE, aux éditions Rivages/Noirs, traduit plusieurs romans anglais et américains, écrit pour la télévision et le jeu vidéo, en participant notamment à l'écriture de jeux mondialement connus comme Splinter Cell, Assassin's Creed, Far Cry, Rainbow Six, Ghost Recon, etc. En 2017, il publie le premier tome de Tango, sa nouvelle série à succès aux côtés de Philippe Xavier. Matz partage son temps entre Paris, le Sud Ouest, la Martinique, et rêve d'autres voyages aux quatre coins du monde, pour écrire tout un tas de nouvelles histoires.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Matz,"Né en 1967, Matz a grandi à la Martinique, puis à Paris. Il a publié une soixantaine d'albums de bandes dessinées. La série LE TUEUR, dessinée par Luc Jacamon, a été publiée dans une douzaine de pays, nommée 2 fois aux Eisners à San Diego et portée à l'écran par David Fincher, avec Michael Fassbender dans le rôle principal. La série DU PLOMB DANS LA TÊTE, dessinée par Colin Wilson, a été adaptée au cinéma en 2012 par Walter Hill avec Sylvester Stallone. Matz a aussi, sous son vrai nom, Alexis Nolent, publié un roman, LA NUIT DU VIGILE, aux éditions Rivages/Noirs, traduit plusieurs romans anglais et américains, écrit pour la télévision et le jeu vidéo, en participant notamment à l'écriture de jeux mondialement connus comme Splinter Cell, Assassin's Creed, Far Cry, Rainbow Six, Ghost Recon, etc. En 2017, il publie le premier tome de Tango, sa nouvelle série à succès aux côtés de Philippe Xavier. Matz partage son temps entre Paris, le Sud Ouest, la Martinique, et rêve d'autres voyages aux quatre coins du monde, pour écrire tout un tas de nouvelles histoires.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Mr Tan,"Antoine Dole, alias Mr Tan, est scénariste de bande dessinée. Auteur prolifique, il a créé de nombreux univers BD pour l'édition (chez Bayard, Actes Sud, Casterman, Gallimard BD, Glénat...) et la presse jeunesse (« Le Journal de Mickey », Bayard Presse, Milan Presse). Antoine Dole a écrit des mangas et de nombreux romans pour ados et jeunes adultes, tous reconnus par la critique et pour lesquels il a remporté de multiples prix. Il est aussi connu comme le créateur de la célèbre Mortelle Adèle. Il a imaginé cette héroïne au caractère bien trempé quand il avait 14 ans. L'occasion pour lui de porter un regard sur les fantaisies de l'enfance, la question de la norme et des différences, entre impertinence et revendications tendres. Plus que le scénario, Mr Tan a donc pensé le personnage d'Adèle, façonné son caractère, et fut le premier à en dessiner les traits dans ses cahiers d'école.

Diane Le Feyer a rejoint l'aventure « Mortelle Adèle » en 2014, en devenant la dessinatrice de la série à partir du tome 8 (Miss Prickly étant la dessinatrice des sept premiers tomes de la série). Elle a commencé dans le jeu vidéo et le dessin animé, au Cartoon Saloon, avant de se tourner vers les livres jeunesse en France et à l'étranger. Elle a depuis eu l'occasion de multiplier les collaborations prestigieuses avec Hallmark, HarperCollins, Mattel, Bayard Éditions, Scholastic, Igloo Books, Five Mile...",
Hergé,"Ce coffret rassemble la totalité des 24 aventures du célèbre héros, depuis Tintin au pays des Soviets jusqu'à Tintin et l'Alph-Art. Ce coffret est l'occasion de redécouvrir et d'apprécier cette oeuvre totalement intemporelle.",https://m.media-amazon.com/images/S/amzn-author-media-prod/796q57to1e4ua9nu51380bkfih._SY600_.jpg
René Goscinny,,
Cindy Nasca,,
Tim Probert,"Tim Probert est un artiste aux multiples casquettes : illustrateur, coloriste, scénariste, il est également directeur artistique d'un studio d'animation indépendant (Aardman Nathan Love), où il travaille sur des projets pour Nickelodeon, Kellogg's, Coca-Cola ou Candy Crush... Il vit à New-York et Lightfall est sa première bande dessinée.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Mr Tan,"Antoine Dole, alias Mr Tan, est scénariste de bande dessinée. Auteur prolifique, il a créé de nombreux univers BD pour l'édition (chez Bayard, Actes Sud, Casterman, Gallimard BD, Glénat...) et la presse jeunesse (« Le Journal de Mickey », Bayard Presse, Milan Presse). Antoine Dole a écrit des mangas et de nombreux romans pour ados et jeunes adultes, tous reconnus par la critique et pour lesquels il a remporté de multiples prix. Il est aussi connu comme le créateur de la célèbre Mortelle Adèle. Il a imaginé cette héroïne au caractère bien trempé quand il avait 14 ans. L'occasion pour lui de porter un regard sur les fantaisies de l'enfance, la question de la norme et des différences, entre impertinence et revendications tendres. Plus que le scénario, Mr Tan a donc pensé le personnage d'Adèle, façonné son caractère, et fut le premier à en dessiner les traits dans ses cahiers d'école.

Diane Le Feyer a rejoint l'aventure « Mortelle Adèle » en 2014, en devenant la dessinatrice de la série à partir du tome 8 (Miss Prickly étant la dessinatrice des sept premiers tomes de la série). Elle a commencé dans le jeu vidéo et le dessin animé, au Cartoon Saloon, avant de se tourner vers les livres jeunesse en France et à l'étranger. Elle a depuis eu l'occasion de multiplier les collaborations prestigieuses avec Hallmark, HarperCollins, Mattel, Bayard Éditions, Scholastic, Igloo Books, Five Mile...",https://m.media-amazon.com/images/S/amzn-author-media-prod/m1cn6vefkt8dt6tvr90fjm34fb._SY600_.jpg
Bruno Marivain,,
Yann,"Yann est un jour descendu sur la Belgique pour y dessiner (un peu) et y raconter (beaucoup) des zieverderaa. Né en 1954, Yann affirme avoir 48 ans et se présente sous le nom de son complice Conrad avec un sérieux de pince-sans-rire invétéré. Yann le Pennetier a débuté, en 1974, dans le journal de Spirou, s'est fait vider trois fois des locaux de chez Dupuis et a déjà un passé riche d'une vingtaine de séries. Sa prose cynique et son sens de la narration complexe ont été mis en image par Berthet (Pin Up), Verron (Odilon Verjus), Hardy (Lolo et Sucette), Lamy (Colt Walker), et la liste est encore longue. Le phénomène Yann s'est révélé au début des années 80. Avec son compagnon marseillais Conrad, il pond une série qui restera dans les annales de la BD : trois affreux débarquent dans les pages de Spirou, ils sont grossiers et attachants, cruels et tendres, on les appelle les Innommables.

Né au Perreux-sur-Marne le 5 mars 1962, il découvre tout petit la bande dessinée, grâce à des séries classiques telles qu'""Astérix"", ""Lucky Luke"" ou ""Tintin"". Très tôt, le dessin lui permet de s'évader et de prolonger le plaisir qu'il a pu ressentir à la vision de certains films. Ses premiers dessins représentent, le plus souvent, des hordes de cow-boys affrontant des tribus d'Indiens. Un bac scientifique en poche, il s'égare quelque temps, et surtout par obligation familiale, sur le chemin des études de médecine avant de décider de se consacrer uniquement au dessin, et surtout à la bande dessinée. Il fréquente une fac d'arts plastiques durant quelques mois, mais cela ne lui permet pas d'assouvir sa soif de connaissance du 9e art. En 1986, il entre au journal ?Triolo' (édité par Fleurus), dans lequel il publie, avec le scénariste Dieter, une série BD jeunesse ""La forêt de Nouhaud"". Après divers travaux d'illustration ou de BD chez Bayard presse, Hachette ou Édi-Monde, il démarre, toujours avec Dieter, ""Sark"" (Glénat, 1990), sa première série en albums. Il entame ensuite une nouvelle et fructueuse collaboration avec Serge Le Tendre, scénariste renommé de ""La quête de l'oiseau du temps"" avec, dans un premier temps, la reprise des ""Voyages de Takuan"" (Delcourt, 1994), puis, dans un deuxième temps, la création de la série western ""Chinaman"" (Dupuis, 1997). Celle-ci compte aujourd'hui neuf tomes. En 2008, à l'initiative du scénariste Nicolas Barral, il aborde une bande dessinée plus légère, voire humoristique, avec la série intitulée ""Mon pépé est un fantôme""(Dupuis). En 2013, le tandem TaDuc-Le Tendre signe son grand retour avec ""Griffe blanche"" (Dargaud), une série d'aventures qui se déroule dans une Chine médiévale fantastique. Le troisième et dernier tome paraît en 2015. Olivier TaDuc travaille actuellement sur la série XIII Mystery. L'album sortira en juin 2017.",
Matz,"Né en 1967, Matz a grandi à la Martinique, puis à Paris. Il a publié une soixantaine d'albums de bandes dessinées. La série LE TUEUR, dessinée par Luc Jacamon, a été publiée dans une douzaine de pays, nommée 2 fois aux Eisners à San Diego et portée à l'écran par David Fincher, avec Michael Fassbender dans le rôle principal. La série DU PLOMB DANS LA TÊTE, dessinée par Colin Wilson, a été adaptée au cinéma en 2012 par Walter Hill avec Sylvester Stallone. Matz a aussi, sous son vrai nom, Alexis Nolent, publié un roman, LA NUIT DU VIGILE, aux éditions Rivages/Noirs, traduit plusieurs romans anglais et américains, écrit pour la télévision et le jeu vidéo, en participant notamment à l'écriture de jeux mondialement connus comme Splinter Cell, Assassin's Creed, Far Cry, Rainbow Six, Ghost Recon, etc. En 2017, il publie le premier tome de Tango, sa nouvelle série à succès aux côtés de Philippe Xavier. Matz partage son temps entre Paris, le Sud Ouest, la Martinique, et rêve d'autres voyages aux quatre coins du monde, pour écrire tout un tas de nouvelles histoires.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Matz,"Né en 1967, Matz a grandi à la Martinique, puis à Paris. Il a publié une soixantaine d'albums de bandes dessinées. La série LE TUEUR, dessinée par Luc Jacamon, a été publiée dans une douzaine de pays, nommée 2 fois aux Eisners à San Diego et portée à l'écran par David Fincher, avec Michael Fassbender dans le rôle principal. La série DU PLOMB DANS LA TÊTE, dessinée par Colin Wilson, a été adaptée au cinéma en 2012 par Walter Hill avec Sylvester Stallone. Matz a aussi, sous son vrai nom, Alexis Nolent, publié un roman, LA NUIT DU VIGILE, aux éditions Rivages/Noirs, traduit plusieurs romans anglais et américains, écrit pour la télévision et le jeu vidéo, en participant notamment à l'écriture de jeux mondialement connus comme Splinter Cell, Assassin's Creed, Far Cry, Rainbow Six, Ghost Recon, etc. En 2017, il publie le premier tome de Tango, sa nouvelle série à succès aux côtés de Philippe Xavier. Matz partage son temps entre Paris, le Sud Ouest, la Martinique, et rêve d'autres voyages aux quatre coins du monde, pour écrire tout un tas de nouvelles histoires.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
