Nom,Description,Photo
Jacques Baud,"Jacques Baud a été membre du renseignement stratégique suisse, spécialiste des pays de l'Est et ancien chef de la doctrine des opérations de maintien de la paix des Nations unies. Durant la guerre froide, il a travaillé sur l'art militaire soviétique et la guerre en Afghanistan. Au sein de l'OTAN, il a participé à des programmes en Ukraine, notamment après la révolution de Maïdan de 2014. En plus de ses ouvrages majeurs sur le conflit en Ukraine, il est l'auteur de plusieurs livres sur le renseignement, la guerre et le terrorisme, dont Gouverner par les fake news, Vaincre le terrorisme djihadiste et L'Affaire Navalny, tous parus aux éditions Max Milo.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Iris-Amata Dion,"Iris Dion est docteure en science de l’Atmosphère et du Climat. Alarmée par les conclusions des rapports du GIEC et touchée par les témoignages émouvants de certains de ses collègues et auteurs de ces rapports, elle se lance dans ce projet de bande dessinée de vulgarisation. Créatrice en divers arts manuels, elle affectionne le travail de textes par le dessin, la peinture ou l'image. Dès son enfance, elle réalise des petits courts-métrages puis obtient la bourse Zellidja à ses 19 ans pour réaliser un long-métrage documentaire en Amazonie. Plus tard, elle participe à la réalisation de documentaires pour TV5Monde. Horizons Climatiques combine ses deux passions, les sciences du climat et le travail de l’image, qu'elle utilise comme un outil de vulgarisation et de militantisme pour porter le message de l’urgence climatique au grand public. Réside à Toulouse.


Après des études en mathématiques, Xavier Henrion décide de se consacrer au dessin et à la narration. Avec Tehem, il publie chez Glénat la série Root et enchaîne, seul cette fois, avec une autre trilogie, Toxic Boy, qui mélange les genres, entre la BD européenne et le manga. Malgré tout, il n'oublie pas les comics américains en réalisant avec Tony Emeriau trois tomes parodiques et peu révérencieux, Sticky Pants. Aujourd'hui, Xavier s'intéresse énormément aux questions environnementales et ses travaux vont dans ce sens : blog décrivant une réalité alternative, fausse chaîne Youtube, livres pour enfants... En 2024, et avec Iris-Amata Dion, il revient chez Glénat avec Horizons Climatiques, une BD de vulgarisation sur les travaux du GIEC. Réside en Suisse",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Robert Mercier,,https://m.media-amazon.com/images/S/amzn-author-media-prod/oda0i7087u40e9co9guij2r4fu._SY600_.jpg
Robert Mercier,,https://m.media-amazon.com/images/S/amzn-author-media-prod/oda0i7087u40e9co9guij2r4fu._SY600_.jpg
Martine Cabanes,,
Véronique Béchu,"Entrée dans la police 2002 après des études de droit pénal et de sciences criminelles, la Commandante Véronique Béchu choisit la lutte contre les violences faites aux mineurs dès le début de sa carrière. Depuis septembre 2023, elle est la cheffe du pôle stratégie de l’Office mineurs (OFMIN). Elle est la représentante de la France en matière de lutte contre l’exploitation sexuelle des mineurs auprès des instances internationales.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Tiphaine Rivière,Auteur de bandes dessinées.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Jérôme Fourquet,"Jérôme Fourquet, auteur de L'Archipel français (2019) et de La France sous nos yeux (avec Jean-Laurent Cassely, 2021), est analyste politique, expert en géographie électorale, directeur du département Opinion à l'IFOP.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Nicolas Battini,,
Donny D.,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Christian Gerondeau,Ingénieur en chef des Ponts et chaussées. Expert international pour les transports et la sécurité routière. Ancien Président de la Caisse nationale des Monuments et des Sites.,
Leslie Varenne,"Leslie Varenne a été journaliste d'investigation pendant 20 ans. Spécialiste reconnue de l'Afrique, elle est l'auteur de Abobo-la-guerre, Côte d'Ivoire terrain de jeu de la France et de l'ONU aux éditions Fayard en 2012.",
Robert Mercier,,https://m.media-amazon.com/images/S/amzn-author-media-prod/oda0i7087u40e9co9guij2r4fu._SY600_.jpg
Robert Mercier,,https://m.media-amazon.com/images/S/amzn-author-media-prod/oda0i7087u40e9co9guij2r4fu._SY600_.jpg
Simon Vosters,,
Hubert Védrine,"Hubert Védrine a été successivement conseiller diplomatique, porte-parole et secrétaire général de l'Élysée durant le premier septennat de François Mitterrand. En 1997, il entre au gouvernement de Lionel Jospin comme ministre des Affaires étrangères. En 2003, il devient président de l'Institut François-Mitterrand et mène aujourd'hui des activités de conseil. Il est l'auteur d'une vingtaine d'ouvrages essentiellement consacrés à la politique internationale, à la place et au rôle que la France tient dans le monde global. Paru en 2021, son Dictionnaire amoureux de la géopolitique a connu un vif succès.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Srdja Popovic,"Voici le livre des révolutions possibles. Il s’appuie sur une expérience acquise dans près de cinquante pays aussi bien que sur les enseignements de Gandhi et du stratège Gene Sharp. Il prend la voix exceptionnelle de Srdja Popovic, apôtre de la lutte non violente, qui fit tomber Milosevic, fut de toutes les « révolutions fleuries » (Géorgie, Liban, Ukraine, etc.), et a été considéré comme « l’architecte secret » du printemps arabe. Popovic nous fait entrer dans les coulisses des événements historiques du xxie siècle. Il raconte ce qui marche et comment ça marche. Il explique aussi pourquoi cela échoue parfois, comme en Ukraine ou en Chine. Son livre réconcilie avec l’action politique et montre combien il est crucial, non seulement d’aller au bout des choses, mais aussi d’avoir une vision claire de ce qu’on fera de la liberté.



Srdja Popovic, fondateur du mouvement Otpor!, dirige le Centre for Applied Non Violent Action and Strategies (Canvas) et enseigne depuis 2013 l’activisme politique non violent à la New York University.",
Zbigniew Brzezinski,,https://m.media-amazon.com/images/I/31CT9pJJ1nL._SY600_.jpg
Samuel P. Huntington,"Un pavé dans la mare. Les propos de Samuel Huntington ont souvent été controversés, critiqués : il est vrai que son interprétation de l'évolution de la politique mondiale et des relations internationales est percutante.
Les chocs entre civilisations représentent la principale menace pour la paix dans le monde, mais ils sont aussi, au sein d'un ordre international désormais fondé sur les civilisations, le garde-fou le plus sûr contre une guerre mondiale.
D'après l'auteur, la géopolitique mondiale ne se lit plus dans l'opposition idéologique - comme ce fut le cas entre les deux blocs de la guerre froide -, mais dans des conflits et des oppositions entre grandes civilisations, regroupées par affinités culturelles.
Les mots peuvent choquer : l'auteur questionne le possible déclin de l'Occident face à la montée en puissance économique et démographique des pays d'Asie (Chine et Inde) et face à l'islam. Mais le raisonnement se fait plus profond, plus convaincant : la mondialisation n'entraîne pas une uniformisation des civilisations, mais renforce des pôles majeurs, suscite des nouvelles concurrences, alliances et oppositions. Il propose à un public averti un cadre général à la compréhension de la politique globale à l'aube du XXIe siècle. --Mattieu Reno",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Alain Bauer,"Alain Bauer est professeur au Conservatoire national des Arts et Métiers et aux universités de Shanghai et de New York. Il a publié de nombreux ouvrages sur les questions de sécurité, de défense et de renseignement. Le premier tome de sa série sur la globalisation piteuse, Au commencement était la guerre (Fayard, 2023) a connu un grand succès.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Alain Frachon,"Alain Frachon est éditorialiste au Monde pour lequel il a été correspondant à Washington, à Jérusalem et directeur éditorial. Il a récemment publié Un autre monde, l'ère des dictateurs (Perrin, 2022).",
Alain Bauer,"Alain Bauer est professeur de criminologie au Conservatoire National des Arts et Métiers, New York et Shanghai. Il est responsable du pôle sécurité défense - renseignement criminologie cybermenaces et crises. Il a publié une soixantaine d'ouvrages sur les questions de sécurité, criminelles et de terrorisme.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Robert Mercier,,https://m.media-amazon.com/images/S/amzn-author-media-prod/oda0i7087u40e9co9guij2r4fu._SY600_.jpg
Robert Mercier,,https://m.media-amazon.com/images/S/amzn-author-media-prod/oda0i7087u40e9co9guij2r4fu._SY600_.jpg
